data,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,nuovi_tamponi,nuovi_casi_testati,nuovi_deceduti
2020-03-13,P.A. Bolzano,20,5,25,98,123,20,21,0,2,0.0,0.0,125,811,0.0,204,0.0,1
2020-03-14,P.A. Bolzano,26,7,33,137,170,47,48,0,3,0.0,0.0,173,1135,0.0,324,0.0,1
2020-03-15,P.A. Bolzano,50,4,54,145,199,29,31,0,5,0.0,0.0,204,1497,0.0,362,0.0,2
2020-03-16,P.A. Bolzano,53,11,64,171,235,36,37,0,6,0.0,0.0,241,1740,0.0,243,0.0,1
2020-03-17,P.A. Bolzano,71,11,82,200,282,47,50,1,8,0.0,0.0,291,2149,0.0,409,0.0,2
2020-03-18,P.A. Bolzano,79,18,97,269,366,84,85,1,9,0.0,0.0,376,2844,0.0,695,0.0,1
2020-03-19,P.A. Bolzano,87,18,105,316,421,55,60,1,14,0.0,0.0,436,3568,0.0,724,0.0,5
2020-03-20,P.A. Bolzano,99,24,123,407,530,109,112,1,17,0.0,0.0,548,4433,0.0,865,0.0,3
2020-03-21,P.A. Bolzano,127,30,157,443,600,70,73,1,20,0.0,0.0,621,5179,0.0,746,0.0,3
2020-03-22,P.A. Bolzano,146,32,178,470,648,48,57,7,23,0.0,0.0,678,5718,0.0,539,0.0,3
2020-03-23,P.A. Bolzano,145,33,178,510,688,40,46,7,29,0.0,0.0,724,6084,0.0,366,0.0,6
2020-03-24,P.A. Bolzano,166,38,204,495,699,11,57,44,38,0.0,0.0,781,6509,0.0,425,0.0,9
2020-03-25,P.A. Bolzano,190,40,230,518,748,49,77,67,43,0.0,0.0,858,6649,0.0,140,0.0,5
2020-03-26,P.A. Bolzano,223,43,266,525,791,43,48,67,48,0.0,0.0,906,7744,0.0,1095,0.0,5
2020-03-27,P.A. Bolzano,249,45,294,539,833,42,97,110,60,0.0,0.0,1003,8520,0.0,776,0.0,12
2020-03-28,P.A. Bolzano,225,51,276,653,929,96,106,116,64,0.0,0.0,1109,9168,0.0,648,0.0,4
2020-03-29,P.A. Bolzano,234,56,290,744,1034,105,105,116,64,0.0,0.0,1214,10137,0.0,969,0.0,0
2020-03-30,P.A. Bolzano,231,62,293,805,1098,64,111,153,74,0.0,0.0,1325,10640,0.0,503,0.0,10
2020-03-31,P.A. Bolzano,249,62,311,831,1142,44,46,153,76,0.0,0.0,1371,11275,0.0,635,0.0,2
2020-04-01,P.A. Bolzano,269,57,326,786,1112,-30,47,190,116,0.0,0.0,1418,11951,0.0,676,0.0,40
2020-04-02,P.A. Bolzano,279,60,339,821,1160,48,61,190,129,0.0,0.0,1479,12677,0.0,726,0.0,13
2020-04-03,P.A. Bolzano,291,60,351,858,1209,49,80,211,139,0.0,0.0,1559,13976,0.0,1299,0.0,10
2020-04-04,P.A. Bolzano,291,61,352,849,1201,-8,33,245,146,0.0,0.0,1592,15045,0.0,1069,0.0,7
2020-04-05,P.A. Bolzano,239,53,292,934,1226,25,52,260,158,0.0,0.0,1644,15723,0.0,678,0.0,12
2020-04-06,P.A. Bolzano,245,52,297,963,1260,34,78,298,164,0.0,0.0,1722,16825,0.0,1102,0.0,6
2020-04-07,P.A. Bolzano,325,64,389,912,1301,41,89,336,174,0.0,0.0,1811,17761,0.0,936,0.0,10
2020-04-08,P.A. Bolzano,268,65,333,948,1281,-20,24,371,183,0.0,0.0,1835,18865,0.0,1104,0.0,9
2020-04-09,P.A. Bolzano,263,64,327,988,1315,34,68,401,187,0.0,0.0,1903,19875,0.0,1010,0.0,4
2020-04-10,P.A. Bolzano,258,58,316,1001,1317,2,52,447,191,0.0,0.0,1955,20866,0.0,991,0.0,4
2020-04-11,P.A. Bolzano,246,56,302,967,1269,-48,2,488,200,0.0,0.0,1957,22186,0.0,1320,0.0,9
2020-04-12,P.A. Bolzano,183,45,228,1287,1515,246,141,378,205,0.0,0.0,2098,23246,0.0,1060,0.0,5
2020-04-13,P.A. Bolzano,190,41,231,1306,1537,22,51,400,212,0.0,0.0,2149,24157,0.0,911,0.0,7
2020-04-14,P.A. Bolzano,177,39,216,1348,1564,27,35,406,214,0.0,0.0,2184,24457,0.0,300,0.0,2
2020-04-15,P.A. Bolzano,166,32,198,1378,1576,12,40,425,223,0.0,0.0,2224,25370,0.0,913,0.0,9
2020-04-16,P.A. Bolzano,180,34,214,1379,1593,17,43,449,225,0.0,0.0,2267,26416,0.0,1046,0.0,2
2020-04-17,P.A. Bolzano,181,32,213,1369,1582,-11,29,480,234,0.0,0.0,2296,27698,0.0,1282,0.0,9
2020-04-18,P.A. Bolzano,179,28,207,1349,1556,-26,29,530,239,0.0,0.0,2325,28888,0.0,1190,0.0,5
2020-04-19,P.A. Bolzano,162,23,185,1381,1566,10,55,569,245,0.0,0.0,2380,30361,14783.0,1473,14783.0,6
2020-04-20,P.A. Bolzano,160,19,179,1361,1540,-26,14,605,249,0.0,0.0,2394,31381,15089.0,1020,306.0,4
2020-04-21,P.A. Bolzano,159,20,179,1357,1536,-4,16,623,251,0.0,0.0,2410,31987,15405.0,606,316.0,2
2020-04-22,P.A. Bolzano,157,19,176,1336,1512,-24,6,648,256,0.0,0.0,2416,32722,15736.0,735,331.0,5
2020-04-23,P.A. Bolzano,141,17,158,1336,1494,-18,19,680,261,0.0,0.0,2435,33994,16442.0,1272,706.0,5
2020-04-24,P.A. Bolzano,148,16,164,929,1093,-401,21,1100,263,0.0,0.0,2456,35062,17024.0,1068,582.0,2
2020-04-25,P.A. Bolzano,141,14,155,880,1035,-58,20,1176,265,0.0,0.0,2476,36608,17573.0,1546,549.0,2
2020-04-26,P.A. Bolzano,138,14,152,842,994,-41,5,1218,269,0.0,0.0,2481,37431,17895.0,823,322.0,4
2020-04-27,P.A. Bolzano,150,16,166,774,940,-54,15,1286,270,0.0,0.0,2496,38640,18423.0,1209,528.0,1
2020-04-28,P.A. Bolzano,136,15,151,759,910,-30,2,1316,272,0.0,0.0,2498,39130,18567.0,490,144.0,2
2020-04-29,P.A. Bolzano,119,14,133,712,845,-65,9,1388,274,0.0,0.0,2507,40218,18844.0,1088,277.0,2
2020-04-30,P.A. Bolzano,126,13,139,663,802,-43,11,1441,275,0.0,0.0,2518,41297,19178.0,1079,334.0,1
2020-05-01,P.A. Bolzano,112,11,123,634,757,-45,10,1493,278,0.0,0.0,2528,42903,19705.0,1606,527.0,3
2020-05-02,P.A. Bolzano,113,10,123,580,703,-54,7,1553,279,0.0,0.0,2535,43804,20036.0,901,331.0,1
2020-05-03,P.A. Bolzano,109,11,120,545,665,-38,1,1590,281,0.0,0.0,2536,44240,20166.0,436,130.0,2
2020-05-04,P.A. Bolzano,103,10,113,523,636,-29,5,1621,284,0.0,0.0,2541,44673,20333.0,433,167.0,3
2020-05-05,P.A. Bolzano,99,11,110,502,612,-24,1,1644,286,0.0,0.0,2542,45264,20561.0,591,228.0,2
2020-05-06,P.A. Bolzano,99,11,110,469,579,-33,1,1678,286,0.0,0.0,2543,46228,20872.0,964,311.0,0
2020-05-07,P.A. Bolzano,87,11,98,453,551,-28,9,1715,286,0.0,0.0,2552,47091,21284.0,863,412.0,0
2020-05-08,P.A. Bolzano,78,9,87,415,502,-49,6,1767,289,0.0,0.0,2558,47908,21572.0,817,288.0,3
2020-05-09,P.A. Bolzano,55,9,64,409,473,-29,9,1804,290,0.0,0.0,2567,48858,21969.0,950,397.0,1
2020-05-10,P.A. Bolzano,61,8,69,390,459,-14,2,1820,290,0.0,0.0,2569,49571,22265.0,713,296.0,0
2020-05-11,P.A. Bolzano,63,7,70,377,447,-12,3,1835,290,0.0,0.0,2572,50019,22500.0,448,235.0,0
2020-05-12,P.A. Bolzano,56,7,63,374,437,-10,0,1845,290,0.0,0.0,2572,50381,22731.0,362,231.0,0
2020-05-13,P.A. Bolzano,56,7,63,350,413,-24,3,1872,290,0.0,0.0,2575,51181,23120.0,800,389.0,0
2020-05-14,P.A. Bolzano,54,7,61,319,380,-33,3,1908,290,0.0,0.0,2578,52015,23487.0,834,367.0,0
2020-05-15,P.A. Bolzano,50,5,55,304,359,-21,0,1929,290,0.0,0.0,2578,52939,23969.0,924,482.0,0
2020-05-16,P.A. Bolzano,48,5,53,290,343,-16,0,1945,290,0.0,0.0,2578,53703,24316.0,764,347.0,0
2020-05-17,P.A. Bolzano,50,5,55,259,314,-29,3,1977,290,0.0,0.0,2581,54428,24677.0,725,361.0,0
2020-05-18,P.A. Bolzano,52,6,58,249,307,-7,1,1984,291,0.0,0.0,2582,54861,24930.0,433,253.0,1
2020-05-19,P.A. Bolzano,46,6,52,256,308,1,5,1988,291,0.0,0.0,2587,55526,25263.0,665,333.0,0
2020-05-20,P.A. Bolzano,43,5,48,224,272,-36,0,2024,291,0.0,0.0,2587,56310,25601.0,784,338.0,0
2020-05-21,P.A. Bolzano,50,5,55,195,250,-22,0,2046,291,0.0,0.0,2587,57104,25999.0,794,398.0,0
2020-05-22,P.A. Bolzano,34,5,39,185,224,-26,3,2075,291,0.0,0.0,2590,58188,26585.0,1084,586.0,0
2020-05-23,P.A. Bolzano,35,5,40,174,214,-10,0,2085,291,0.0,0.0,2590,59671,27549.0,1483,964.0,0
2020-05-24,P.A. Bolzano,30,5,35,160,195,-19,3,2107,291,0.0,0.0,2593,60573,27938.0,902,389.0,0
2020-05-25,P.A. Bolzano,29,5,34,150,184,-11,0,2118,291,0.0,0.0,2593,61075,28189.0,502,251.0,0
2020-05-26,P.A. Bolzano,28,5,33,146,179,-5,0,2123,291,0.0,0.0,2593,61464,28401.0,389,212.0,0
2020-05-27,P.A. Bolzano,27,5,32,139,171,-8,0,2131,291,0.0,0.0,2593,62247,28809.0,783,408.0,0
2020-05-28,P.A. Bolzano,16,5,21,136,157,-14,2,2147,291,0.0,0.0,2595,63289,28809.0,1042,0.0,0
2020-05-29,P.A. Bolzano,17,5,22,132,154,-3,0,2150,291,0.0,0.0,2595,64105,29680.0,816,871.0,0
2020-05-30,P.A. Bolzano,13,4,17,120,137,-17,1,2168,291,0.0,0.0,2596,65405,30308.0,1300,628.0,0
2020-05-31,P.A. Bolzano,13,4,17,110,127,-10,1,2179,291,0.0,0.0,2597,66247,30790.0,842,482.0,0
2020-06-01,P.A. Bolzano,13,4,17,106,123,-4,1,2184,291,0.0,0.0,2598,67121,31254.0,874,464.0,0
2020-06-02,P.A. Bolzano,13,3,16,104,120,-3,0,2187,291,0.0,0.0,2598,67643,31610.0,522,356.0,0
2020-06-03,P.A. Bolzano,13,3,16,104,120,0,0,2187,291,0.0,0.0,2598,67965,31800.0,322,190.0,0
2020-06-04,P.A. Bolzano,7,2,9,103,112,-8,0,2194,292,0.0,0.0,2598,68513,32135.0,548,335.0,1
2020-06-05,P.A. Bolzano,10,2,12,89,101,-11,1,2206,292,0.0,0.0,2599,69466,32665.0,953,530.0,0
2020-06-06,P.A. Bolzano,7,2,9,91,100,-1,1,2208,292,0.0,0.0,2600,70578,33291.0,1112,626.0,0
2020-06-07,P.A. Bolzano,7,2,9,88,97,-3,3,2214,292,0.0,0.0,2603,71755,33944.0,1177,653.0,0
2020-06-08,P.A. Bolzano,7,2,9,88,97,0,1,2215,292,0.0,0.0,2604,72257,34307.0,502,363.0,0
2020-06-09,P.A. Bolzano,7,2,9,86,95,-2,0,2217,292,0.0,0.0,2604,72652,34607.0,395,300.0,0
2020-06-10,P.A. Bolzano,7,2,9,85,94,-1,0,2218,292,0.0,0.0,2604,73404,35148.0,752,541.0,0
2020-06-11,P.A. Bolzano,8,2,10,89,99,5,2,2215,292,0.0,0.0,2606,74106,35553.0,702,405.0,0
2020-06-12,P.A. Bolzano,8,2,10,91,101,2,2,2216,291,0.0,0.0,2608,74859,35974.0,753,421.0,-1
2020-06-13,P.A. Bolzano,7,2,9,86,95,-6,2,2224,291,0.0,0.0,2610,75735,36393.0,876,419.0,0
2020-06-14,P.A. Bolzano,8,2,10,85,95,0,3,2227,291,0.0,0.0,2613,76195,36607.0,460,214.0,0
2020-06-15,P.A. Bolzano,8,1,9,85,94,-1,0,2225,292,0.0,0.0,2611,76345,36698.0,150,91.0,1
2020-06-16,P.A. Bolzano,8,1,9,84,93,-1,0,2226,292,0.0,0.0,2611,76661,36931.0,316,233.0,0
2020-06-17,P.A. Bolzano,8,1,9,78,87,-6,0,2232,292,0.0,0.0,2611,77230,37210.0,569,279.0,0
2020-06-18,P.A. Bolzano,8,2,10,75,85,-2,2,2236,292,0.0,0.0,2613,77954,37563.0,724,353.0,0
2020-06-19,P.A. Bolzano,3,1,4,71,75,-10,2,2248,292,0.0,0.0,2615,78580,37858.0,626,295.0,0
2020-06-20,P.A. Bolzano,3,1,4,72,76,1,0,2250,292,0.0,0.0,2618,79333,38276.0,753,418.0,0
2020-06-21,P.A. Bolzano,4,1,5,70,75,-1,4,2255,292,0.0,0.0,2622,79863,38519.0,530,243.0,0
2020-06-22,P.A. Bolzano,4,1,5,84,89,14,11,2252,292,0.0,0.0,2633,80085,38636.0,222,117.0,0
2020-06-23,P.A. Bolzano,3,1,4,85,89,0,0,2252,292,0.0,0.0,2633,80538,38949.0,453,313.0,0
2020-06-24,P.A. Bolzano,3,1,4,86,90,1,1,2252,292,0.0,0.0,2634,81017,39241.0,479,292.0,0
2020-06-25,P.A. Bolzano,3,1,4,83,87,-3,0,2255,292,2634.0,0.0,2634,81847,39601.0,830,360.0,0
2020-06-26,P.A. Bolzano,3,1,4,81,85,-2,0,2257,292,2634.0,0.0,2634,82441,39893.0,594,292.0,0
2020-06-27,P.A. Bolzano,4,1,5,82,87,2,2,2257,292,2636.0,0.0,2636,83040,40235.0,599,342.0,0
2020-06-28,P.A. Bolzano,3,1,4,81,85,-2,1,2260,292,2637.0,0.0,2637,83445,40487.0,405,252.0,0
2020-06-29,P.A. Bolzano,2,1,3,82,85,0,2,2262,292,2639.0,0.0,2639,83729,40655.0,284,168.0,0
2020-06-30,P.A. Bolzano,3,1,4,80,84,-1,0,2263,292,2639.0,0.0,2639,84172,40961.0,443,306.0,0
2020-07-01,P.A. Bolzano,3,1,4,80,84,0,3,2266,292,2642.0,0.0,2642,84846,41389.0,674,428.0,0
2020-07-02,P.A. Bolzano,3,0,3,81,84,0,0,2266,292,2642.0,0.0,2642,85423,41686.0,577,297.0,0
2020-07-03,P.A. Bolzano,3,0,3,80,83,-1,0,2267,292,2642.0,0.0,2642,85938,42017.0,515,331.0,0
2020-07-04,P.A. Bolzano,3,0,3,82,85,2,3,2268,292,2645.0,0.0,2645,86556,42385.0,618,368.0,0
2020-07-05,P.A. Bolzano,3,0,3,82,85,0,2,2270,292,2647.0,0.0,2647,87236,42772.0,680,387.0,0
2020-07-06,P.A. Bolzano,3,0,3,80,83,-2,0,2272,292,2647.0,0.0,2647,87392,42875.0,156,103.0,0
2020-07-07,P.A. Bolzano,3,0,3,80,83,0,1,2273,292,2648.0,0.0,2648,87774,43059.0,382,184.0,0
2020-07-08,P.A. Bolzano,6,0,6,77,83,0,2,2275,292,2650.0,0.0,2650,88462,43534.0,688,475.0,0
2020-07-09,P.A. Bolzano,6,0,6,78,84,1,3,2277,292,2653.0,0.0,2653,89077,43847.0,615,313.0,0
2020-07-10,P.A. Bolzano,6,0,6,80,86,2,5,2280,292,2658.0,0.0,2658,89711,44223.0,634,376.0,0
2020-07-11,P.A. Bolzano,6,0,6,76,82,-4,3,2287,292,2661.0,0.0,2661,90420,44844.0,709,621.0,0
2020-07-12,P.A. Bolzano,6,0,6,82,88,6,5,2286,292,2666.0,0.0,2666,91166,45318.0,746,474.0,0
2020-07-13,P.A. Bolzano,6,0,6,89,95,7,7,2286,292,2673.0,0.0,2673,91340,45433.0,174,115.0,0
2020-07-14,P.A. Bolzano,6,0,6,89,95,0,1,2287,292,2674.0,0.0,2674,92044,46009.0,704,576.0,0
2020-07-15,P.A. Bolzano,6,0,6,91,97,2,3,2288,292,2677.0,0.0,2677,93003,46587.0,959,578.0,0
2020-07-16,P.A. Bolzano,6,0,6,94,100,3,1,2286,292,2678.0,0.0,2678,93770,47161.0,767,574.0,0
2020-07-17,P.A. Bolzano,6,0,6,95,101,1,4,2289,292,2682.0,0.0,2682,94576,47745.0,806,584.0,0
2020-07-18,P.A. Bolzano,6,0,6,95,101,0,1,2290,292,2683.0,0.0,2683,95499,48340.0,923,595.0,0
2020-07-19,P.A. Bolzano,6,0,6,95,101,0,1,2291,292,2684.0,0.0,2684,96130,48617.0,631,277.0,0
2020-07-20,P.A. Bolzano,6,0,6,94,100,-1,0,2292,292,2684.0,0.0,2684,96471,48867.0,341,250.0,0
2020-07-21,P.A. Bolzano,6,0,6,93,99,-1,1,2294,292,2685.0,0.0,2685,96840,49079.0,369,212.0,0
2020-07-22,P.A. Bolzano,6,0,6,90,96,-3,0,2297,292,2685.0,0.0,2685,97639,49628.0,799,549.0,0
2020-07-23,P.A. Bolzano,6,0,6,83,89,-7,1,2305,292,2686.0,0.0,2686,98178,49882.0,539,254.0,0
