data,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,nuovi_tamponi,nuovi_casi_testati,nuovi_deceduti
2020-06-06,Basilicata,0,0,0,17,17,-1,0,355,27,0.0,0.0,399,31882,31102.0,397,397.0,0
2020-06-07,Basilicata,0,0,0,14,14,-3,0,358,27,0.0,0.0,399,32147,31357.0,265,255.0,0
2020-06-08,Basilicata,0,0,0,13,13,-1,0,359,27,0.0,0.0,399,32720,31930.0,573,573.0,0
2020-06-09,Basilicata,1,0,1,13,14,1,1,359,27,0.0,0.0,400,33185,32395.0,465,465.0,0
2020-06-10,Basilicata,1,0,1,10,11,-3,0,362,27,0.0,0.0,400,33551,32761.0,366,366.0,0
2020-06-11,Basilicata,0,1,1,11,12,1,1,362,27,0.0,0.0,401,33957,33167.0,406,406.0,0
2020-06-12,Basilicata,0,1,1,11,12,0,0,362,27,0.0,0.0,401,34377,33587.0,420,420.0,0
2020-06-13,Basilicata,0,1,1,10,11,-1,0,363,27,0.0,0.0,401,34681,33891.0,304,304.0,0
2020-06-14,Basilicata,0,1,1,10,11,0,0,363,27,0.0,0.0,401,35139,34349.0,458,458.0,0
2020-06-15,Basilicata,0,1,1,10,11,0,0,363,27,0.0,0.0,401,35233,34443.0,94,94.0,0
2020-06-16,Basilicata,0,1,1,9,10,-1,0,364,27,0.0,0.0,401,35666,34876.0,433,433.0,0
2020-06-17,Basilicata,0,1,1,9,10,0,0,364,27,0.0,0.0,401,36011,35221.0,345,345.0,0
2020-06-18,Basilicata,0,1,1,9,10,0,0,364,27,0.0,0.0,401,36382,35592.0,371,371.0,0
2020-06-19,Basilicata,0,1,1,7,8,-2,0,366,27,0.0,0.0,401,36705,35915.0,323,323.0,0
2020-06-20,Basilicata,0,1,1,7,8,0,0,366,27,0.0,0.0,401,36975,36185.0,270,270.0,0
2020-06-21,Basilicata,1,0,1,7,8,0,0,366,27,0.0,0.0,401,37305,36515.0,330,330.0,0
2020-06-22,Basilicata,1,0,1,7,8,0,0,366,27,0.0,0.0,401,37370,36590.0,65,75.0,0
2020-06-23,Basilicata,1,0,1,7,8,0,0,366,27,0.0,0.0,401,37613,36833.0,243,243.0,0
2020-06-24,Basilicata,1,0,1,6,7,-1,0,367,27,0.0,0.0,401,37887,37107.0,274,274.0,0
2020-06-25,Basilicata,1,0,1,6,7,0,0,367,27,401.0,0.0,401,38261,37481.0,374,374.0,0
2020-06-26,Basilicata,1,0,1,6,7,0,0,367,27,401.0,0.0,401,38690,37910.0,429,429.0,0
2020-06-27,Basilicata,1,0,1,6,7,0,0,367,27,401.0,0.0,401,39001,38221.0,311,311.0,0
2020-06-28,Basilicata,1,0,1,1,2,-5,0,372,27,401.0,0.0,401,39138,38358.0,137,137.0,0
2020-06-29,Basilicata,1,0,1,2,3,1,1,372,27,401.0,1.0,402,39294,38514.0,156,156.0,0
2020-06-30,Basilicata,1,0,1,2,3,0,0,372,27,401.0,1.0,402,39631,38851.0,337,337.0,0
2020-07-01,Basilicata,0,0,0,2,2,-1,0,373,27,401.0,1.0,402,39787,39007.0,156,156.0,0
2020-07-02,Basilicata,0,0,0,2,2,0,0,373,27,401.0,1.0,402,40041,39261.0,254,254.0,0
2020-07-03,Basilicata,0,0,0,4,4,2,2,373,27,401.0,3.0,404,40333,39553.0,292,292.0,0
2020-07-04,Basilicata,0,0,0,4,4,0,0,373,27,401.0,3.0,404,40562,39782.0,229,229.0,0
2020-07-05,Basilicata,0,0,0,4,4,0,0,373,27,400.0,4.0,404,40562,39782.0,0,0.0,0
2020-07-06,Basilicata,0,0,0,4,4,0,0,373,27,400.0,4.0,404,40807,40027.0,245,245.0,0
2020-07-07,Basilicata,0,0,0,4,4,0,0,373,27,400.0,4.0,404,41102,40322.0,295,295.0,0
2020-07-08,Basilicata,1,0,1,4,5,1,1,373,27,401.0,4.0,405,41330,40550.0,228,228.0,0
2020-07-09,Basilicata,2,0,2,3,5,0,0,373,27,401.0,4.0,405,41756,40976.0,426,426.0,0
2020-07-10,Basilicata,3,0,3,2,5,0,0,373,27,401.0,4.0,405,41973,41193.0,217,217.0,0
2020-07-11,Basilicata,3,0,3,2,5,0,1,374,27,401.0,5.0,406,42254,41474.0,281,281.0,0
2020-07-12,Basilicata,3,0,3,2,5,0,0,374,27,401.0,5.0,406,42254,41474.0,0,0.0,0
2020-07-13,Basilicata,3,0,3,2,5,0,0,374,27,401.0,5.0,406,42563,41783.0,309,309.0,0
2020-07-14,Basilicata,3,0,3,2,5,0,0,374,27,401.0,5.0,406,42851,42071.0,288,288.0,0
2020-07-15,Basilicata,3,0,3,2,5,0,0,373,27,402.0,3.0,405,43107,42322.0,256,251.0,0
2020-07-16,Basilicata,3,0,3,2,5,0,0,373,27,402.0,3.0,405,43400,42615.0,293,293.0,0
2020-07-17,Basilicata,3,0,3,2,5,0,0,373,27,402.0,3.0,405,43697,42912.0,297,297.0,0
2020-07-18,Basilicata,3,0,3,2,5,0,0,373,27,402.0,3.0,405,44020,43235.0,323,323.0,0
2020-07-19,Basilicata,2,0,2,5,7,2,3,373,28,402.0,6.0,408,44020,43235.0,0,0.0,1
2020-07-20,Basilicata,2,0,2,5,7,0,0,373,28,402.0,6.0,408,44271,43486.0,251,251.0,0
2020-07-21,Basilicata,2,0,2,5,7,0,0,373,28,402.0,6.0,408,44528,43743.0,257,257.0,0
2020-07-22,Basilicata,2,0,2,41,43,36,36,373,28,402.0,42.0,444,44793,44008.0,265,265.0,0
2020-07-23,Basilicata,2,0,2,44,46,3,3,373,28,402.0,45.0,447,45091,44306.0,298,298.0,0
