data,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,nuovi_tamponi,nuovi_casi_testati,nuovi_deceduti
2020-04-21,Puglia,569,65,634,2178,2812,2,55,459,351,0.0,0.0,3622,45984,44760.0,1795,1641.0,25
2020-04-22,Puglia,564,60,624,2250,2874,62,108,494,362,0.0,0.0,3730,48342,46925.0,2358,2165.0,11
2020-04-23,Puglia,536,55,591,2345,2936,62,109,531,372,0.0,0.0,3839,50410,49403.0,2068,2478.0,10
2020-04-24,Puglia,496,51,547,2386,2933,-3,42,565,383,0.0,0.0,3881,52472,51517.0,2062,2114.0,11
2020-04-25,Puglia,469,48,517,2402,2919,-14,31,602,391,0.0,0.0,3912,54628,53500.0,2156,1983.0,8
2020-04-26,Puglia,464,48,512,2425,2937,18,36,612,399,0.0,0.0,3948,55992,55397.0,1364,1897.0,8
2020-04-27,Puglia,449,51,500,2412,2912,-25,10,641,405,0.0,0.0,3958,56976,55897.0,984,500.0,6
2020-04-28,Puglia,448,51,499,2420,2919,7,22,654,407,0.0,0.0,3980,58496,57574.0,1520,1677.0,2
2020-04-29,Puglia,449,47,496,2431,2927,8,49,692,410,0.0,0.0,4029,60334,59801.0,1838,2227.0,3
2020-04-30,Puglia,439,42,481,2468,2949,22,43,708,415,0.0,0.0,4072,62460,61439.0,2126,1638.0,5
2020-05-01,Puglia,428,39,467,2480,2947,-2,27,731,421,0.0,0.0,4099,64292,62702.0,1832,1263.0,6
2020-05-02,Puglia,416,39,455,2499,2954,7,34,757,422,0.0,0.0,4133,65370,63782.0,1078,1080.0,1
2020-05-03,Puglia,410,40,450,2505,2955,1,11,765,424,0.0,0.0,4144,66443,64781.0,1073,999.0,2
2020-05-04,Puglia,397,39,436,2509,2945,-10,9,779,429,0.0,0.0,4153,67167,65789.0,724,1008.0,5
2020-05-05,Puglia,384,39,423,2516,2939,-6,17,798,433,0.0,0.0,4170,69128,67238.0,1961,1449.0,4
2020-05-06,Puglia,365,36,401,2502,2903,-36,26,855,438,0.0,0.0,4196,70944,68760.0,1816,1522.0,5
2020-05-07,Puglia,355,35,390,2410,2800,-103,49,1004,441,0.0,0.0,4245,72796,51638.0,1852,-17122.0,3
2020-05-08,Puglia,349,33,382,2351,2733,-67,11,1080,443,0.0,0.0,4256,74724,53194.0,1928,1556.0,2
2020-05-09,Puglia,344,33,377,2352,2729,-4,30,1114,443,0.0,0.0,4286,76643,54181.0,1919,987.0,0
2020-05-10,Puglia,343,34,377,2292,2669,-60,27,1196,448,0.0,0.0,4313,78399,54781.0,1756,600.0,5
2020-05-11,Puglia,340,32,372,2172,2544,-125,14,1332,451,0.0,0.0,4327,79737,55794.0,1338,1013.0,3
2020-05-12,Puglia,334,31,365,2056,2421,-123,10,1460,456,0.0,0.0,4337,81492,57060.0,1755,1266.0,5
2020-05-13,Puglia,310,27,337,1985,2322,-99,11,1566,460,0.0,0.0,4348,83713,58383.0,2221,1323.0,4
2020-05-14,Puglia,296,24,320,1933,2253,-69,9,1643,461,0.0,0.0,4357,85577,59815.0,1864,1432.0,1
2020-05-15,Puglia,285,23,308,1873,2181,-72,9,1724,461,0.0,0.0,4366,87687,60613.0,2110,798.0,0
2020-05-16,Puglia,272,22,294,1810,2104,-77,8,1807,463,0.0,0.0,4374,89611,61942.0,1924,1329.0,2
2020-05-17,Puglia,263,21,284,1733,2017,-87,5,1892,470,0.0,0.0,4379,91035,62886.0,1424,944.0,7
2020-05-18,Puglia,254,22,276,1719,1995,-22,7,1920,471,0.0,0.0,4386,91901,63403.0,866,517.0,1
2020-05-19,Puglia,247,22,269,1672,1941,-54,10,1982,473,0.0,0.0,4396,93834,64779.0,1933,1376.0,2
2020-05-20,Puglia,242,21,263,1639,1902,-39,11,2027,478,0.0,0.0,4407,95895,66164.0,2061,1385.0,5
2020-05-21,Puglia,236,20,256,1583,1839,-63,6,2096,478,0.0,0.0,4413,97589,67562.0,1694,1398.0,0
2020-05-22,Puglia,233,17,250,1588,1838,-1,27,2120,482,0.0,0.0,4440,99702,67562.0,2113,0.0,4
2020-05-23,Puglia,215,17,232,1573,1805,-33,8,2157,486,0.0,0.0,4448,101738,68485.0,2036,923.0,4
2020-05-24,Puglia,204,17,221,1572,1793,-12,10,2178,487,0.0,0.0,4458,103570,71032.0,1832,2547.0,1
2020-05-25,Puglia,190,15,205,1473,1678,-115,9,2298,491,0.0,0.0,4467,104670,72042.0,1100,1010.0,4
2020-05-26,Puglia,172,17,189,1350,1539,-139,2,2436,494,0.0,0.0,4469,106873,73226.0,2203,1184.0,3
2020-05-27,Puglia,170,17,187,1326,1513,-26,10,2471,495,0.0,0.0,4479,109499,74686.0,2626,1460.0,1
2020-05-28,Puglia,164,16,180,1215,1395,-118,2,2590,496,0.0,0.0,4481,111946,75959.0,2447,1273.0,1
2020-05-29,Puglia,158,12,170,1113,1283,-112,1,2699,500,0.0,0.0,4482,114588,77211.0,2642,1252.0,4
2020-05-30,Puglia,150,12,162,1060,1222,-61,8,2768,500,0.0,0.0,4490,116765,78458.0,2177,1247.0,0
2020-05-31,Puglia,143,11,154,1023,1177,-45,4,2813,504,0.0,0.0,4494,118652,79314.0,1887,856.0,4
2020-06-01,Puglia,140,11,151,1004,1155,-22,4,2837,506,0.0,0.0,4498,119650,80390.0,998,1076.0,2
2020-06-02,Puglia,134,11,145,906,1051,-104,0,2939,508,0.0,0.0,4498,121460,81372.0,1810,982.0,2
2020-06-03,Puglia,131,10,141,895,1036,-15,1,2952,511,0.0,0.0,4499,122506,82041.0,1046,669.0,3
2020-06-04,Puglia,131,9,140,827,967,-69,4,3022,514,0.0,0.0,4503,125049,83870.0,2543,1829.0,3
2020-06-05,Puglia,111,5,116,730,846,-121,4,3140,521,0.0,0.0,4507,127520,85007.0,2471,1137.0,7
2020-06-06,Puglia,109,4,113,645,758,-88,4,3231,522,0.0,0.0,4511,129898,86405.0,2378,1398.0,1
2020-06-07,Puglia,96,4,100,633,733,-25,0,3253,525,0.0,0.0,4511,131931,86405.0,2033,0.0,3
2020-06-08,Puglia,94,4,98,600,698,-35,1,3289,525,0.0,0.0,4512,133164,88228.0,1233,1823.0,0
2020-06-09,Puglia,76,5,81,532,613,-85,0,3373,526,0.0,0.0,4512,135625,90248.0,2461,2020.0,1
2020-06-10,Puglia,71,4,75,482,557,-56,0,3426,529,0.0,0.0,4512,138377,91918.0,2752,1670.0,3
2020-06-11,Puglia,65,3,68,399,467,-90,1,3516,530,0.0,0.0,4513,141322,93130.0,2945,1212.0,1
2020-06-12,Puglia,61,2,63,376,439,-28,2,3544,532,0.0,0.0,4515,143844,94456.0,2522,1326.0,2
2020-06-13,Puglia,60,2,62,360,422,-17,0,3561,532,0.0,0.0,4515,145905,96053.0,2061,1597.0,0
2020-06-14,Puglia,57,2,59,359,418,-4,0,3565,532,0.0,0.0,4515,147249,96820.0,1344,767.0,0
2020-06-15,Puglia,56,2,58,352,410,-8,1,3572,534,0.0,0.0,4516,148627,97877.0,1378,1057.0,2
2020-06-16,Puglia,48,2,50,303,353,-57,0,3628,535,0.0,0.0,4516,151482,99985.0,2855,2108.0,1
2020-06-17,Puglia,46,2,48,276,324,-29,0,3656,536,0.0,0.0,4516,154143,101350.0,2661,1365.0,1
2020-06-18,Puglia,34,1,35,271,306,-18,3,3675,538,0.0,0.0,4519,156582,103148.0,2439,1798.0,2
2020-06-19,Puglia,31,1,32,223,255,-51,1,3727,538,0.0,0.0,4520,158828,104225.0,2246,1077.0,0
2020-06-20,Puglia,32,1,33,187,220,-35,5,3765,540,0.0,0.0,4525,160662,105780.0,1834,1555.0,2
2020-06-21,Puglia,32,1,33,189,222,2,2,3765,540,0.0,0.0,4527,161902,106637.0,1240,857.0,0
2020-06-22,Puglia,33,0,33,185,218,-4,0,3769,540,0.0,0.0,4527,162940,107702.0,1038,1065.0,0
2020-06-23,Puglia,32,0,32,158,190,-28,2,3797,542,0.0,0.0,4529,165598,109358.0,2658,1656.0,2
2020-06-24,Puglia,29,0,29,148,177,-13,0,3809,543,0.0,0.0,4529,168388,111420.0,2790,2062.0,1
2020-06-25,Puglia,27,0,27,146,173,-4,1,3814,543,2443.0,2087.0,4530,170284,112532.0,1896,1112.0,0
2020-06-26,Puglia,27,0,27,126,153,-20,1,3835,543,2308.0,2223.0,4531,171968,113789.0,1684,1257.0,0
2020-06-27,Puglia,27,0,27,120,147,-6,0,3841,543,2258.0,2273.0,4531,173422,115265.0,1454,1476.0,0
2020-06-28,Puglia,27,0,27,119,146,-1,0,3842,543,2258.0,2273.0,4531,174968,116126.0,1546,861.0,0
2020-06-29,Puglia,28,0,28,117,145,-1,0,3843,543,2241.0,2290.0,4531,175811,117104.0,843,978.0,0
2020-06-30,Puglia,25,0,25,104,129,-16,0,3857,545,2173.0,2358.0,4531,178251,118741.0,2440,1637.0,2
2020-07-01,Puglia,24,0,24,88,112,-17,0,3873,545,2159.0,2371.0,4530,180664,120651.0,2413,1910.0,0
2020-07-02,Puglia,24,0,24,85,109,-3,0,3876,545,2154.0,2376.0,4530,182713,122302.0,2049,1651.0,0
2020-07-03,Puglia,21,0,21,88,109,0,3,3879,545,2152.0,2381.0,4533,184749,123414.0,2036,1112.0,0
2020-07-04,Puglia,21,0,21,90,111,2,3,3880,545,2143.0,2393.0,4536,186569,125029.0,1820,1615.0,0
2020-07-05,Puglia,20,0,20,90,110,-1,0,3881,545,2142.0,2394.0,4536,188242,125961.0,1673,932.0,0
2020-07-06,Puglia,18,0,18,75,93,-17,0,3898,545,2123.0,2413.0,4536,188969,127514.0,727,1553.0,0
2020-07-07,Puglia,12,0,12,67,79,-14,0,3910,546,2108.0,2427.0,4535,191319,128899.0,2350,1385.0,1
2020-07-08,Puglia,14,0,14,64,78,-1,1,3912,546,2082.0,2454.0,4536,193757,130637.0,2438,1738.0,0
2020-07-09,Puglia,14,0,14,60,74,-4,0,3916,546,2082.0,2454.0,4536,196070,132160.0,2313,1523.0,0
2020-07-10,Puglia,13,0,13,59,72,-2,4,3922,546,2084.0,2456.0,4540,198088,134139.0,2018,1979.0,0
2020-07-11,Puglia,12,0,12,59,71,-1,1,3924,546,2076.0,2465.0,4541,199805,135169.0,1717,1030.0,0
2020-07-12,Puglia,12,0,12,59,71,0,0,3924,546,2076.0,2465.0,4541,201419,136109.0,1614,940.0,0
2020-07-13,Puglia,10,0,10,58,68,-3,0,3926,547,2056.0,2485.0,4541,202256,137079.0,837,970.0,1
2020-07-14,Puglia,10,0,10,58,68,0,0,3926,547,2052.0,2489.0,4541,204917,138661.0,2661,1582.0,0
2020-07-15,Puglia,10,0,10,58,68,0,0,3926,547,2051.0,2490.0,4541,207413,140603.0,2496,1942.0,0
2020-07-16,Puglia,11,0,11,57,68,0,1,3926,548,2051.0,2491.0,4542,210124,142396.0,2711,1793.0,1
2020-07-17,Puglia,12,0,12,58,70,2,5,3929,548,2053.0,2494.0,4547,211843,144093.0,1719,1697.0,0
2020-07-18,Puglia,14,0,14,58,72,2,3,3930,548,2054.0,2496.0,4550,213873,145802.0,2030,1709.0,0
2020-07-19,Puglia,14,0,14,65,79,7,7,3930,548,2056.0,2501.0,4557,215649,146774.0,1776,972.0,0
2020-07-20,Puglia,14,0,14,65,79,0,0,3930,548,2054.0,2503.0,4557,216402,147702.0,753,928.0,0
2020-07-21,Puglia,11,0,11,49,60,-19,0,3948,548,2049.0,2507.0,4556,218910,149713.0,2508,2011.0,0
2020-07-22,Puglia,11,0,11,45,56,-4,0,3952,548,2032.0,2524.0,4556,221331,151624.0,2421,1911.0,0
2020-07-23,Puglia,11,0,11,53,64,8,9,3953,548,2014.0,2551.0,4565,223789,153199.0,2458,1575.0,0
