;title;content;date;author;tags;url;website-domain;region
4102;Il fenomeno dello spaccio a Villa Margherita, Ragusa in Movimento: Situazione che va monitorata;“Dopo l’attività di controllo effettuata dai carabinieri alla villa comunale del centro storico superiore, dove è stato sorpreso un giovane africano che spacciava stupefacenti a un minorenne, chiediamo che siano intensificati i controlli in questa come in altre aree del centro dove, periodicamente, la presenza di pusher fa la propria comparsa, così come era accaduto anche in piazza San Giovanni tempo addietro”.E’ questa la richiesta che arriva dall’associazione politico culturale Ragusa in Movimento il cui presidente, Mario Chiavola, manifesta la propria preoccupazione per l’episodio verificatosi in queste ultime ore in una zona, la villa Margherita, che dovrebbe rappresentare un luogo di aggregazione e un sito dove trascorrere utilmente il tempo libero, mentre invece, purtroppo, non è così.“Preoccupa l’episodio in sé – continua Chiavola – perché ci mette a conoscenza di un fenomeno di cui la città aveva un certo sentore e che, adesso, è emerso in tutta la propria virulenza. Lo spaccio di droga, a maggior ragione effettuato nei confronti dei minorenni, è qualcosa che deve essere fermato sul nascere. Episodi come questo, già in passato, si erano verificati in aree limitrofe alla villa comunale.E sarebbe necessario adottare tutti gli accorgimenti del caso per evitare che tornino a ripetersi. Chiediamo che, oltre alle forze dell’ordine chiamate a monitorare l’area in questione così come le altre in cui possono ripetersi circostanze del genere, anche il sindaco valuti con attenzione la situazione e decida se è necessario intervenire per fare in modo che la villa eviti di trasformarsi in una piazza dello spaccio, fattore ancora più preoccupante se si riflette sul fatto che l’attenzione dei venditori di morte è rivolta anche ai cittadini in tenera età. E’ un problema da monitorare nella maniera migliore e rispetto a cui non si può fare finta di niente”.;2020-02-26; Ragusa Oggi;['Sicilia', 'Ragusa', 'Carabinieri'];https://www.ragusaoggi.it/il-fenomeno-dello-spaccio-a-villa-margherita-ragusa-in-movimento-situazione-che-va-monitorata/;www.ragusaoggi.it;['sicilia']
5028;Il Vice Questore Domenico Demaio nuovo capo di Gabinetto della Questura di Ragusa;Lo scorso 24 febbraio, il Vice Questore della Polizia di Stato, dr. Domenico DEMAIO, si è insediato alla Questura di Ragusa dove ha assunto le funzioni di Capo di Gabinetto. Laureato in Giurisprudenza presso l’Università degli Studi di Catania, il dr. DEMAIO, nel corso della sua carriera, ha ricoperto diversi incarichi nelle Province di Caltanissetta, Ragusa e Catania, maturando una ben diversificata e solida esperienza professionale. In particolare, il 25 novembre 2002, è stato assegnato, al Commissariato di P.S. di Gela ove, in qualità di responsabile della Sezione investigativa del Commissariato, ha portato a termine numerose indagini che hanno permesso di trarre in arresto diversi esponenti di spicco delle consorterie mafiose riconducibili a “Cosa Nostra” (gruppo Emmanuello e gruppo Rinzivillo) e alla Stidda, tutte operanti in Gela.Trasferito, alla Direzione Investigativa Antimafia, Centro Operativo di Catania, nel gennaio del 2012, ha ricoperto diversi incarichi e, da ultimo, quello di responsabile del Settore Indagini Giudiziarie per poi approdare nel gennaio 2015 alla Questura di Ragusa con l’incarico di Dirigente dell’Ufficio Immigrazione.Nello stesso periodo ha rivestito, inoltre, il ruolo di componente della Commissione per il riconoscimento della Protezione Internazionale di Siracusa, Sezione di Ragusa, ed il ruolo di Componente del Consiglio Territoriale per l’Immigrazione. Nel gennaio 2017, il dr. DEMAIO va a ricoprire l’incarico di Responsabile Sezione Investigativa del Commissariato di P.S. di Gela occupandosi delle principali attività investigative che hanno portato alla esecuzione di importanti operazioni di Polizia quali “Cave Canem”, “Supermarket” e “Cavallo di Ritorno”.Il nuovo Capo di Gabinetto del Questore di Ragusa, tra le esperienze professionali vanta anche la partecipazione alle Commissioni di accesso Ispettive che, nel 2004 e nel 2006, hanno portato all’adozione dei decreti dei scioglimento dei Comuni di Niscemi e Riesi.Il Questore di Ragusa e gli appartenenti alla Polizia di Stato della Provincia augurano al dr. DEMAIO buon lavoro.;2020-02-28; Ragusa Oggi;['Sicilia', 'Ragusa', 'Polizia', 'Università', 'Catania'];https://www.ragusaoggi.it/il-vice-questore-domenico-demaio-nuovo-capo-di-gabinetto-della-questura-di-ragusa/;www.ragusaoggi.it;['sicilia']
5312;Il porno per vendetta: due donne della provincia di Ragusa denunciano uomo. Minacciava di...;Su disposizione della Procura della Repubblica di Siracusa, la Polizia di Stato ha eseguito una perquisizione nei confronti di un uomo di anni 42, residente a Pachino, indagato per diffusione illecita di immagini sessualmente esplicite (cosiddetto revenge porn).L’indagine è stata avviata dalla Sezione Polizia Postale di Ragusa a seguito della denuncia di due donne quarantenni residenti in quella provincia che avevano avuto, in tempi diversi, rapporti sentimentali con l’indagato che, nel corso di quelle relazioni, aveva realizzato foto e video dei loro rapporti intimi.Successivamente alle separazioni, l’uomo aveva più volte tentato di riprendere i rapporti, minacciando le donne di diffondere le foto ed i video in suo possesso.Le attività investigative condotte da personale specializzato della Polizia Postale hanno consentito di confermare le responsabilità dell’autore della condotta.Il pubblico ministero ha immediatamente disposto una perquisizione domiciliare ed informatica nei riguardi dell’indagato, atto che ha dato esito positivo poiché in una cartella memorizzata sullo smartphone dell’uomo sono state rinvenute le immagini di interesse.;2020-02-29; Ragusa Oggi;['Sicilia', 'Ragusa', 'Giustizia', 'Siracusa', 'Polizia'];https://www.ragusaoggi.it/il-porno-per-vendetta-due-donne-della-provincia-di-ragusa-denunciano-uomo-minacciava-di-diffondere-immagini-intime/;www.ragusaoggi.it;['sicilia']
5430;Sit-In di protesta stamani allIblea Plast a Vittoria, azienda sequestrata alla mafia Il conto lo...;"La CGIL e FILCTEM di Ragusa hanno organizzato stamani, 29 febbraio a Vittoria, un Sit-In davanti all’azienda IBLEA PAST S.R.L. (Azienda sequestrata alla mafia) presso l’Azienda SIDI in contrada Mazzara a Vittoria.
L’Azienda IBLEA PLAST S.R.L. di proprietà della famiglia Donzelli operante nel territorio di Vittoria è un’azienda che ha subito ben due sequestri: nel giugno del 2019 su richiesta del Tribunale di Gela e nell’ottobre 2019 su disposizione della DIA di Catania.I lavoratori vengono sospesi, poi posti in cassa integrazione e alla fine licenziati. Successivamente al licenziamento ai lavoratori non viene riconosciuto l’accesso alla indennità di disoccupazione per le irregolarità commesse dal’azienda durane la gestione mafiosa.I lavoratori pagano ingiustamente questo prezzo in quanto viene negato loro il diritto di percepire la NASPI ( Nuova Assicurazione Sociale per l’Impiego) per irregolarità commesse dalla gestione mafiosa.
La CGIL e la FILCTEM chiedono che lo Stato tuteli i lavoratori e le loro famiglie per affermare il vero vantaggio della legalità e la giustizia per le vittime.Contributo fotografico: Franco Assenza      ";2020-02-29; Ragusa Oggi;['Proteste', 'Mafia', 'Lavoro', 'Disoccupazione', 'CGIL', 'Sindacati', 'Sicilia', 'Ragusa'];https://www.ragusaoggi.it/sabato-sit-in-di-protesta-alliblea-plast-a-vittoria-azienda-sequestrata-alla-mafia-il-conto-lo-pagano-i-lavoratori-disoccupati-e-senza-indennita/;www.ragusaoggi.it;['sicilia']
6027;Controlli coronavirus in scalo Catania, è polemica;"“Comprendiamo la paura con la quale il direttore regionale dell’Usmaf abbia dovuto smentire quello che ha dichiarato pubblicamente davanti al prefetto di Catania, quello che hanno detto a noi i volontari, in presenza dei funzionari di polizia, e quello che hanno visto, nei giorni scorsi, migliaia di passeggeri in arrivo allo scalo etneo”. Lo ha detto il presidente della Regione Siciliana, Nello Musumeci, commentando le dichiarazioni rilasciate al quotidiano La Sicilia, in merito all’emergenza coronavirus, dal direttore dell’Ufficio della sanità marittima, aerea e di frontiera della Sicilia, Claudio Pulvirenti, che ha sottolineato che i controlli all’aeroporto Fontanarossa di Catania, secondo “direttive ministeriali”, vengono eseguiti “solo su chi arriva da Roma e dall’estero” e non dalle “zone rosse” del nord.
“Sono indignato – ha aggiunto il Governatore – e penso che un funzionario dello Stato che mente pubblicamente non abbia il minimo senso delle istituzioni. A questo punto desidero sapere se da Roma è arrivato un nuovo impulso a non controllare i voli che arrivano dalle tre Regioni più esposte. Questa mattina scriverò al ministro Speranza. Basta con questi giochetti sulla pelle dei siciliani”.
(ITALPRESS).
L’articolo Controlli coronavirus in scalo Catania, è polemica proviene da Italpress.";2020-03-2; Ragusa Oggi;['Sicilia', 'Catania', 'Prefettura', 'Polizia'];https://www.ragusaoggi.it/controlli-coronavirus-in-scalo-catania-e-polemica/;www.ragusaoggi.it;['sicilia']
6028;Sequestrata discarica abusiva di 35 mila mq a Pomigliano dArco;;2020-03-2; Ragusa Oggi;"['Discariche', 'Campania', ""Pomigliano d'Arco"", 'Napoli', 'Carabinieri']";https://www.ragusaoggi.it/sequestrata-discarica-abusiva-di-35-mila-mq-a-pomigliano-darco/;www.ragusaoggi.it;['campania']
7047;Ispica: al via il progetto Aspettando Carlotta, per sensibilizzare alladozione dei cani;È iniziato “Aspettando Carlotta”, il progetto di sensibilizzazione all’adozione dei cani e alla lotta al randagismo rivolto ai bambini della scuola primaria di Ispica e organizzato dal Comune, dal comando di Polizia municipale e dall’ASP di Ragusa, in stretta collaborazione con i due istituti scolastici comprensivi della città, il “Padre Pio da Pietrelcina”, dove si sono già svolte le prime iniziative, e il “Leonardo da Vinci”.Il progetto prevede una serie di incontri con i bambini che vengono coinvolti e stimolati verso lo sviluppo dell’amicizia con il cane, del quale vengono evidenziate le caratteristiche e le attitudini per un rapporto corretto e sicuro, grazie anche alla proiezione di immagini e filmati. Previsti inoltre un incontro “speciale” con Carlotta, una cagnolina adottata ed oggi in splendida forma grazie alle cure e alle attenzioni che riceve in famiglia, e uno con le famiglie dei bambini.Il progetto è nato da un’idea dell’ispettrice Loredana Galazzo, che l’ha sviluppata insieme all’ispettrice Giuseppa Fede: entrambe nel corpo di Polizia municipale seguono le tematiche del randagismo. Prontissimo a dare il suo sostegno e il suo prezioso contributo professionale il dottor Elio Criscione, del servizio veterinario dell’ASP di Ragusa. Importante il supporto dato anche dalla dottoressa Daniela Bocchieri, dirigente pedagogista dell’ASP: il tutto con la supervisione del comandante della Polizia municipale di Ispica, Gianpaolo Monaca.I primi incontri hanno fatto registrare un grande interesse e un notevole entusiamo dei bambini, molti dei quali hanno già un cane in famiglia e, con spontaneità, hanno anche portato la loro esperienza.Obiettivo dichiarato dell’iniziativa è quello di diffondere quanto più è possibile l’opportunità che il Comune di Ispica offre di adottare i suoi cani: sono infatti oltre duecento i cani randagi, catturati e custoditi in canili convenzionati, che vivrebbero in condizioni migliori se potessero stare in famiglia, dove peraltro la presenza di un cane è un elemento di gioia, di novità, di compagnia non indifferente.È per questo che l’Amministrazione comunale, su impulso convinto e deciso del sindaco Pierenzo Muraglie e dell’assessore Gianni Stornello, sta attuando tutta una serie di misure che sostanzialmente cambiano le politiche di lotta al randagismo: non più cattura selvaggia e reclusione del cane nelle strutture convenzionate, ma concessione in adozione o reimmissione in territorio con il ontrollo di un tutore: sta meglio il cane e ne guadagnano le finanze comunali che non sopportano l’onere economico del mantenimento dell’animale in canile.;2020-03-4; Ragusa Oggi;['Randagismo', 'Scuola', 'Polizia', 'Sicilia', 'Ragusa'];https://www.ragusaoggi.it/ispica-al-via-il-progetto-aspettando-carlotta-per-sensibilizzare-alladozione-dei-cani/;www.ragusaoggi.it;['sicilia']
7786;E morto il sindacalista Tommaso Fonte;E’ morto stamani il sindacalista Tommaso Fonte, già segretario provinciale della Cgil di Ragusa. Era malato da qualche tempo. Di recente era diventato presidente di Articolo Uno Ragusa.Negli anni Novanta fu segretario della Camera del Lavoro di Scicli. Fonte era di origine messinese e da oltre un ventennio si era trasferito nel ragusano.;2020-03-6; Ragusa Oggi;['CGIL', 'Sindacati', 'Sicilia', 'Ragusa', 'Lavoro', 'Scicli'];https://www.ragusaoggi.it/e-morto-il-sindacalista-tommaso-fonte/;www.ragusaoggi.it;['sicilia']
8181;Coronavirus, carabiniere positivo a Palermo;"Un carabiniere del comando provinciale di Palermo è risultato positivo al coronavirus che causa la Covid-19. L’uomo è ora ricoverato in terapia intensiva all’ospedale Civico. Secondo quanto si apprende, non è intubato e le sue condizioni sono discrete.
Il militare dell’Arma era rientrato a Palermo, transitando dall’aeroporto di Verona, il 24 febbraio scorso dal Trentino-Alto Adige, dove si era recato per una settimana bianca. L’indomani era tornato in servizio, ma i superiori lo hanno invitato alla quarantena precauzionale. Proprio mentre era in quarantena nella sua abitazione sono apparsi i primi sintomi febbrili, segnalati come da protocollo al medico di base. Nei giorni successivi sono apparsi anche sintomi respiratori, che hanno portato poi all’accertamento della positività al coronavirus e al ricovero. Anche i carabinieri che hanno avuto contatti con lui sono in quarantena ed è scattata la sanificazione degli ambienti del comando provinciale.
(ITALPRESS).
L’articolo Coronavirus, carabiniere positivo a Palermo proviene da Italpress.";2020-03-7; Ragusa Oggi;['Carabinieri', 'Sicilia', 'Palermo'];https://www.ragusaoggi.it/coronavirus-carabiniere-positivo-a-palermo/;www.ragusaoggi.it;['sicilia']
8696;A Ragusa? Ieri i centri commerciali erano affollati. La denuncia di Mirabella;"Riceviamo e pubblichiamo una nota inviata dal consigliere comunale di Ragusa Giorgio Mirabella: “Ci spiace constatare che ieri i centri commerciali della nostra città sono stati presi d’assalto disattendendo le raccomandazioni emanate da tutte le autorità preposte alla salute pubblica.
E’innegabile che oramai i centri commerciali siano diventati i nuovi punti di aggregazione per i giovani e meno giovani.E’ quindi, stante il perdurare della situazione attuale, improcrastinabile operare per il bene Comune.
Facciamo un appello, senza alcuna polemica anzi apprezzando già il lavoro fin qui fatto, al Sindaco, al Prefetto della nostra città perché d’autorità provvedano a chiudere nelle giornate festive e prefestive, in corrispondenza con la massima confusione, i centri commerciali cittadini.Abbiamo assoluto rispetto per il lavoro ed apprezziamo gli sforzi che ogni giorno fanno i commercianti e gli imprenditori della nostra comunità per sostenere le proprie attività ma il problema del Coronavirus sta assumendo contorni preoccupanti.La salute dei lavoratori dei centri commerciali e delle centinaia di avventori è stata messo in serio pericolo perché oltre alla distanza di un metro, che purtroppo per ovvie ragioni non è stata rispettata, ed il mancato controllo per contingentare gli accessi, gli stessi centri sono luoghi chiuso dove l’aria è sicuramente più viziata.
Il presidente del Consiglio in merito a questa questione ha detto
“È il tempo della responsabilità, da parte di tutti. Questa battaglia si vince con l’impegno di ciascuno di noi.”
Noi condividiamo in assoluto questo imperativo”.";2020-03-9; Ragusa Oggi;['Sicilia', 'Ragusa'];https://www.ragusaoggi.it/a-ragusa-ieri-i-centri-commerciali-erano-affollati-la-denuncia-di-mirabella/;www.ragusaoggi.it;['sicilia']
8883;Le rivolte nelle carceri italiane per il coronavirus: dal Nord al Sud è caos nei penitenziari;Da ieri in diverse carceri italiane vi sono sommosse causate dalle misure introdotte per il contagio da cornavirus che non hanno fatto infuriare i prigionieri. Da questa mattina è in corso una rivolta al carcere di San Vittore di Milano e una quindicina di detenuti sono saliti sul tetto. Sul posto sono arrivate le volanti di polizia.Dalla strada adiacente al carcere si vedono carta e stracci a cui è stato dato fuoco attaccati alle grate di una finestra e getti d’acqua per contenere le fiamme. Nel carcere di Foggia dove alcuni detenuti stanno riuscendo ad evadere venendo bloccati poco dopo all’esterno dell’istituto penitenziario dalle forze dell’ordine. A quanto si apprende i detenuti hanno divelto un cancello della ‘block house’, la zona che li separa dalla strada.Molti detenuti si stanno arrampicando sui cancelli del perimetro del carcere. Sul posto polizia, carabinieri e militari dell’esercito. Un tentativo di evasione è stato segnalato anche al carcere Ucciardone a Palermo. Alcuni detenuti per protesta hanno tentato di svellere la recinzione dell’istituto di pena per cercare di fuggire. Il carcere è circondato dai carabinieri e polizia in tenuta antisommossa. Anche le mura del carcere sono presidiate.La rivolta scoppiata a Modena nel carcere di Sant’Anna ha avuto un esito tragico: tre morti e diversi detenuti ricoverati con ferite. Sei sono considerati più gravi, portati nei pronto soccorsi cittadini e di questi quattro sono in prognosi riservata, terapia intensiva. In tutto sono 18 i pazienti trattati, in gran parte per intossicazione. Ferite lievi anche per tre guardie e sette sanitari. Per un’overdose da psicofarmaci hanno perso la vita anche due detenuti istituti penitenziari di Verona e Alessandria. I due avevano approfittato delle proteste nelle carceri, esplose in seguito alle nuove disposizioni per il coronavirus, per sottrarre psicofarmaci dall’infermeria.Lo riferisce il segretario del Sindacato di Polizia penitenziaria (Spp) Aldo Di Giacomo. Per Giovanni D’Agata, presidente dello “Sportello dei Diritti”, data l’eccezionale emergenza che stiamo vivendo, sarebbe auspicabile che il nostro Parlamento emani provvedimenti di amnistia o di indulto. D’altro canto, persino nella Repubblica iraniana, in queste ore, è stata disposta la scarcerazione di 54.000 detenuti negativi al test coronavirus con pena residua da scontare non superiore a cinque anni. I provvedimenti di grazia sarebbero coerenti con l’emergenza di cui peraltro non conosciamo ancora le vere dimensioni.;2020-03-9; Ragusa Oggi;['Carceri', 'Lombardia', 'San Vittore', 'Milano'];https://www.ragusaoggi.it/le-rivolte-nelle-carceri-italiane-per-il-coronavirus-dal-nord-al-sud-e-caos-nei-penitenziari/;www.ragusaoggi.it;['lombardia']
9915;Primo morto in Sicilia per coronavirus, e di Sortino;"SIRACUSA (ITALPRESS) – E’ di Sortino, in provincia di Siracusa, il primo paziente deceduto in Sicilia per Coronavirus. Si tratta di un uomo anziano prima ricoverato al reparto di Medicina generale dell’Ospedale Muscatello di Augusta, e poi trasferito all’ospedale di Caltagirone dove poi e’ morto.
L’uomo, secondo quanto confermato da fonti dell’Asp, avrebbe accusato stati confusionali, sintomi che i medici inizialmente avrebbero ricondotto ad un ictus. Sottoposto al tampone, e’ risultato positivo.
Il reparto e’ stato chiuso e i luoghi attraversati dall’uomo sono stati sanificati. Disposti controlli sulle persone che sono entrate in contatto con la vittima.
(ITALPRESS).AGGIORNAMENTO ORE 20 LA REGIONE SMENTISCEIn riferimento a notizie di stampa sul decesso di un paziente presso l’ospedale ‘Gravina’ di Caltagirone, l’assessorato regionale per la Salute, dopo aver ricevuto le relazioni della Aziende sanitarie provinciali di Siracusa e Catania, precisa che l’uomo è deceduto per arresto cardiorespiratorio.Si tratta di un soggetto che era affetto da patologie cardiovascolari e neurologiche, con una endoprotesi per pregresso aneurisma aortico-addominale. Lo stesso era stato ricoverato presso il nosocomio di Augusta, con sospetta ischemia cerebrale. Oggi era stata accertata la positività al Covus-19 in un soggetto con patologie multiple.";2020-03-11; Ragusa Oggi;['Sicilia', 'Sortino', 'Siracusa'];https://www.ragusaoggi.it/primo-morto-in-sicilia-per-coronavirus-e-di-sortino/;www.ragusaoggi.it;['sicilia']
