;title;content;date;author;tags;url;website-domain;region
6910;Fiamme nell'ex macello tra Candiolo e None;Fiamme nella notte al'ex macello di Candiolo, in via Pinerolo. Il rogo è divampato intorno alle 3 di notte: ad andare a fuoco è stato un deposito di carta accatastata prima di andare al macero. Il fuoco si è rapidamente propagato, con una colonna di fumo altissima ben visibile da diversi chilometri di distanza. Sul posto son arrivate diverse squadre dei Vigili del fuoco, che nella notte hanno spento le fiamme. Ora i pompieri stanno procedendo con l'attività di spegnimento e  di smassamento del materiale incendiato. Sul posto anche gli agenti di Polizia locale e una pattuglia dei carabinieri. Restano da chiarure le cause che hanno provocato l'incendio.;2020-03-4; L'Eco del Chisone;['Candiolo', 'Piemonte', 'Pinerolo', 'Incendi'];https://www.ecodelchisone.it/news/2020-03-04/fiamme-nell-ex-macello-candiolo-none-37576;www.ecodelchisone.it;['piemonte']
6945;Orbassano: chiuso il Pronto soccorso del san Luigi per un caso sospetto di Coronavirus;Sono in corso gli accertamenti per un sospetto caso di Coronavirus al san Luigi di Orbassano. Da ieri sera Il Pronto Soccorso dell’ospedale è stato chiuso a titolo precauzionale in attesa delle opportune verifiche. Il paziente è stato sottoposto al tampone e a breve dovrebbero arrivare i risultati e capire se l’uomo che si è presentato ieri sera al Dea è affetto da Coronavirus.;2020-03-4; L'Eco del Chisone;['Piemonte', 'Orbassano'];https://www.ecodelchisone.it/news/2020-03-04/orbassano-chiuso-pronto-soccorso-san-luigi-caso-sospetto-coronavirus-37577;www.ecodelchisone.it;['piemonte']
6946;Coronavirus, positivo il paziente del san Luigi: in mattinata riapre il Pronto soccorso;È ricoverato in rianimazione, intubato, il 60enne che ieri sera si è presentato al Pronto soccorso del san Luigi di Orbassano. L’uomo, che non presentava sintomi riconducibili a Coronavirus, ha effettuato gli opportuni controlli nel tendone pre-triage e poi è entrato al Pronto soccorso dell’ospedale dove si è sentito male. Il tampone questa mattina ha dato esito positivo di Coronavirus. L’ospedale ora è in attesa del test di verifica per capire se non si tratti di un caso di falso positivo. Nel giro di un’ora, dopo aver disinfettato i locali dove si è trattenuto il paziente, il Pronto soccorso verrà riaperto.;2020-03-4; L'Eco del Chisone;['Coronavirus', 'Piemonte', 'Orbassano', 'Sintomi', 'Sintomi Covid 19'];https://www.ecodelchisone.it/news/2020-03-04/coronavirus-positivo-paziente-san-luigi-mattinata-riapre-pronto-soccorso-37578;www.ecodelchisone.it;['piemonte']
7719;Pinerolo: uomo salvato dalle acque del Moirano vicino alla sede Acea;Questa mattina, venerdì 6 marzo, verso le 5, i Vigili del fuoco hanno soccorso un uomo di Scalenghe, classe 1949, immerso nelle acque gelide del Moirano nei pressi di via Canavesio, accanto alla sede Acea che si affaccia su via Vigone. L'uomo si trovava in un metro d'acqua. I suoi rantoli sono stati sentiti dal custode dell'Acea mentre passava nel cortile. La chiamata immediata al 112 e il tempestivo intervento dei Vigili del fuoco di Pinerolo ha permesso un rapido soccorso. Al momento l'uomo è ricoverato in condizioni di ipotermia, ma non in pericolo di vita, all'ospedale Agnelli. I Carabinieri stanno aspettando che stia meglio per chiarire quanto accaduto. In realtà lo stavano cercado già dalle ore 12 di ieri, quando si era allontanato dal pronto soccorso pinerolese dove si era recato - secondo una prima ricostruzione dell'Arma - per cercare aiuto e sollievo a uno stato di malessere personale, vista la difficile situazione familiare legata alla cura di un figlio disabile. Non è quandi chiaro se la caduta in acqua sia stata accidentale o volontaria. I Vigili del fuoco ipotizzano che possa essere finito nel Moirano prima, e poi trascinato fino al punto in cui è stato trovato, appena a valle del ponticello di via Canavesio, vicino alla sponda, dove l'acqua è più calma e forse l'uomo ha tentato di risalire sulla sponda. Prima del ponticello c'è una pedana che potrebbe aver fatto da accesso all'acqua, ma non è ancora chiaro se sia andata così. Certamente la temperatura molto fredda del canale fa pensare che non sia rimasto immerso per molte ore.;2020-03-6; L'Eco del Chisone;['Piemonte', 'Pinerolo', 'Acea', 'Vigili Del Fuoco'];https://www.ecodelchisone.it/news/2020-03-06/pinerolo-uomo-salvato-acque-moirano-vicino-sede-acea-37604;www.ecodelchisone.it;['piemonte']
8028;Candiolo: incendio all'ex macello, Vigili del fuoco ancora al lavoro per domare le fiamme;Continuano le operazioni del Vigili del fuoco del comando di Torino per estinguere le fiamme di un deposito di carta da macero. L'incendio è divampato l'altro ieri a Candiolo nell'ex macello, vicino alla strada Provinciale 140, ed ha coinvolto una grande quantità di balle di cartone. Lo spegnimento è reso difficoltoso dal pericolo di crollo della struttura. Nelle zone compromesse vengono impiegate delle apposite lance per coprire con acqua abbondante un'ampia superficie senza richiedere intervento diretto dell'operatore. Un'autobotte fa da spola per mantenere costante il rifornimento idrico delle pompe.;2020-03-6; L'Eco del Chisone;['Candiolo', 'Incendi', 'Vigili Del Fuoco', 'Lavoro', 'Torino', 'Piemonte'];https://www.ecodelchisone.it/news/2020-03-06/candiolo-incendio-ex-macello-vigili-fuoco-ancora-lavoro-domare-fiamme-37611;www.ecodelchisone.it;['piemonte']
8693;Pinerolo: travolto sulla Provinciale del Sestriere, 31enne trasportato in elicottero al Cto;Resta ricoverato in prognosi riservata al Cto di Torino il pedone investito ieri sera intorno alle 22 a Pinerolo sulla strada Provinciale 23 del Sestriere. Si tratta di un 31enne residente a san Pietro Val Lemina, celibe, operaio: il giovane, disabile psichico di origini romene, stava camminando a bordo strada quando è stato investito dalla Hyundai i10 di una 33enne residente a Pinasca. L’impatto è avvenuto in un tratto di strada non illuminato, sulla carreggiata in direzione Sestriere, in prossimità del negozio Cisalfa. Il 31enne è stato soccorso dagli operatori del 118, intubato e trasportato in elicottero in ospedale. Le sue condizioni restano gravi. La conducente della Hyundai è stata portata in ospedale a Pinerolo per accertamenti e per verificare il suo tasso alcolemico e tossicologico. La sua Hyundai è stata sottoposta a sequestro. Sulla dinamica del sinistro, stanno indagando i carabinieri della Compagnia di Pinerolo.;2020-03-9; L'Eco del Chisone;['Piemonte', 'Pinerolo', 'Sestriere', 'Torino'];https://www.ecodelchisone.it/news/2020-03-09/pinerolo-travolto-provinciale-sestriere-31enne-trasportato-elicottero-cto-37640;www.ecodelchisone.it;['piemonte']
8867;Pinerolo: precipita dal balcone e piomba su un'auto in sosta;Si è trattato molto probabilmente di un tentativo di suicidio, quello avvenuto questa mattina intorno alle 12 in via Rossi, pieno centro di Pinerolo. È qui che un uomo sulla trentina è precipitato dal balcone di un alloggio al terzo piano di un palazzo. A dare l’allarme un passante, che lo ha visto piombare sul tettuccio di una Kia, parcheggiata proprio sotto l’edificio. L’uomo era a torso nudo e presentava ferite sui polsi. I soccorritori del 118 lo hanno trasportato in gravissime condizioni con l’elicottero presso l’ospedale Cto di Torino. Sull’episodio indagano i carabinieri della Compagnia di Pinerolo anche se da una prima ricostruzione pare si sia trattato di un gesto anticonservativo. ;2020-03-9; L'Eco del Chisone;['Piemonte', 'Pinerolo'];https://www.ecodelchisone.it/news/2020-03-09/pinerolo-precipita-balcone-piomba-auto-sosta-37642;www.ecodelchisone.it;['piemonte']
9897;Beinasco: furgone si ribalta, disagi sulla tangenziale sud;Nessun ferito ma non  pochi disagi, oggi pomeriggio a Beinasco sulla tangenziale sud in prossimità con l’imbocco del raccordo per la Torino-Pinerolo. È qui che il conducente di un furgone ha perso il controllo del mezzo che si è ribaltato. Oltre al furgone coricato sulla carreggiata, si è verificata anche una perdita di gasolio sull’asfalto. Sul posto sono intervenuti i Vigili del fuoco, gli agenti della Polstrada e gli addetti dell’Ativa. Lo svincolo è stato chiuso per mettere il tratto in sicurezza.;2020-03-11; L'Eco del Chisone;['Beinasco', 'Torino', 'Piemonte', 'Pinerolo'];https://www.ecodelchisone.it/news/2020-03-11/beinasco-furgone-si-ribalta-disagi-tangenziale-sud-37673;www.ecodelchisone.it;['piemonte']
10504;Beinasco: uccide moglie e figlio e poi si toglie la vita;Ha ucciso moglie e figlio e poi si è tolto la vita. Tragedia questa mattina in un alloggio al primo piano di un edificio di via Roma 12, pieno centro di Beinasco. È qui che Franco Necco, classe '54, ex vigile urbano ora in pensione, ha ucciso con una pistola prima la moglie Bruna Demaria, 60 anni, ex dipendente comunale in pensione dal 1 marzo, e poi il figlio 29enne Simone, attivista della Lega. Dopo aver sparato più colpi d'arma da fuoco verso i suoi familiari, ha telefonato ai carabinieri raccontando quando aveva appena fatto. Poi ha chiuso la conversazione e si è tolto la vita, sparandosi al capo. Sull'episodio, avvenuto poco dopo le dieci, stanno indagando i carabinieri della stazione di Beinasco insieme ai colleghi della Compagnia di Moncalieri. Quando sono arrivati sul posto, hanno trovati i tre corpi a terra.;2020-03-13; L'Eco del Chisone;['Beinasco', 'Omicidi', 'Lazio', 'Roma'];https://www.ecodelchisone.it/news/2020-03-13/beinasco-uccide-moglie-figlio-poi-si-toglie-vita-37701;www.ecodelchisone.it;['lazio']
10567;Beinasco: uccide moglie e figlio a colpi di pistola e poi si toglie la vita;Ha ucciso moglie e figlio e poi si è tolto la vita. Tragedia questa mattina in un alloggio al primo piano di un edificio di via Roma 12, pieno centro di Beinasco. È qui che Franco Necco, classe '54, ex vigile urbano ora in pensione, ha ucciso con una pistola prima la moglie Bruna Demaria, 60 anni, ex dipendente comunale in pensione dal 1 marzo, e poi il figlio 29enne Simone, attivista della Lega. Dopo aver sparato più colpi d'arma da fuoco verso i suoi familiari, ha telefonato ai carabinieri raccontando quando aveva appena fatto. Poi ha chiuso la conversazione e si è tolto la vita, sparandosi al capo. Sull'episodio, avvenuto poco dopo le dieci, stanno indagando i carabinieri della stazione di Beinasco insieme ai colleghi della Compagnia di Moncalieri. Quando sono arrivati sul posto, hanno trovati i tre corpi a terra.;2020-03-13; L'Eco del Chisone;['Beinasco', 'Omicidi', 'Lazio', 'Roma'];https://www.ecodelchisone.it/news/2020-03-13/beinasco-uccide-moglie-figlio-colpi-pistola-poi-si-toglie-vita-37701;www.ecodelchisone.it;['lazio']
10616;Una lettera sul portatile, poi la mattanza: Beinasco è incredula di fronte alla tragedia di via Roma;Voleva essere sicuro di ucciderli. Una lucida (e premeditata) follia, quella di Franco Necco, ex Vigile di Polizia locale, che ha svuotato un intero caricatore contro la moglie Bruna Demaria e il figlio Simone. Poi uno sparo, al capo, per farla finita. Sullo schermo del computer portatile, ancora acceso all'arrivo dei militari dopo la mattanza, ha lasciato poche righe per raccontare un disagio dovuto alla preoccupazione per il futuro del figlio e a suoi eventuali problemi finanziari.Intanto Beinasco è una città ancora incredula di quanto accaduto questa mattina, in quell'alloggio al primo piano di via Roma 12. Una famiglia cancellata in pochi attimi. Tutti quanti molto conosciuti in paese. Lui, per vent'anni in divisa a Beinasco come Vigile della Municipale. La moglie, in pensione da pochi giorni dopo una lunga carriera all'ufficio tecnico del Comune. E il figlio Simone, per il suo carattere mite e la militanza attiva nelle file della Lega, dove partecipava spesso ai gazebo e alle iniziative dei Comuni della cintura torinese.«Fino a ieri ha fatto le cose di sempre, nessuno poteva immaginare», dicono gli ex colleghi vigili che conoscevano Necco da anni. Anche Fabrizio Recco, assessore al commercio e titolare di un negozio di alimentari, è sconvolto: «La moglie ha fatto ieri la spesa da me, rideva e scherzava spensierata».«Il Comune è sconvolto, entrambi ex dipendenti comunali, li conoscevamo bene e non avevamo avuto avvisaglie. E dispiace ancor di più non aver colto un disagio fra persone note», commenta con commozione la sindaca Antonella Gualchi.;2020-03-13; L'Eco del Chisone;['Beinasco', 'Lazio', 'Roma', 'Polizia'];https://www.ecodelchisone.it/news/2020-03-13/una-lettera-sul-portatile-poi-mattanza-beinasco-incredula-fronte-tragedia-via-roma-37708;www.ecodelchisone.it;['lazio']
10704;Coronavirus, a Orbassano un contagiato e dieci persone in isolamento domiciliare;Un soggetto contagiato, che si trova in quarantena abitativa, e dieci persone in isolamento domiciliare fiduciario, non malati ma isolati a scopo precauzionale: questa la situazione sull'emergenza Coronavirus a Orbassano direttamente dalle parole della prima cittadina Cinzia Bosso sui social. «Collaborando tutti insieme potremo presto tornare a vivere la nostra quotidianità, arricchiti da ciò che abbiamo imparato in queste settimane: lo stare insieme, il gusto del tempo. Purtroppo non tutti hanno dimostrato di saper rispettare la regola di stare a casa: i nostri agenti di polizia municipale e di protezione civile hanno segnalato ancora troppe persone per strada. Questa e’ una grave mancanza di rispetto: verso chi, per lavoro, e’ costretto a uscire di casa. Ma anche verso chi in casa ci resta davvero e si priva del piacere di uscire. E allora vi chiedo davvero un favore. Ogni volta che state per uscire, chiedete a voi stessi: e’ davvero necessario? Posso farne a meno?».;2020-03-13; L'Eco del Chisone;['Coronavirus', 'Piemonte', 'Orbassano', 'Quarantena'];https://www.ecodelchisone.it/news/2020-03-13/coronavirus-orbassano-contagiato-dieci-persone-isolamento-domiciliare-37721;www.ecodelchisone.it;['piemonte']
