data,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,nuovi_tamponi,nuovi_casi_testati,nuovi_deceduti
2020-04-03,P.A. Bolzano,291,60,351,858,1209,49,80,211,139,1559,13976,0.0,1299,0.0,10
2020-04-04,P.A. Bolzano,291,61,352,849,1201,-8,33,245,146,1592,15045,0.0,1069,0.0,7
2020-04-05,P.A. Bolzano,239,53,292,934,1226,25,52,260,158,1644,15723,0.0,678,0.0,12
2020-04-06,P.A. Bolzano,245,52,297,963,1260,34,78,298,164,1722,16825,0.0,1102,0.0,6
2020-04-07,P.A. Bolzano,325,64,389,912,1301,41,89,336,174,1811,17761,0.0,936,0.0,10
2020-04-08,P.A. Bolzano,268,65,333,948,1281,-20,24,371,183,1835,18865,0.0,1104,0.0,9
2020-04-09,P.A. Bolzano,263,64,327,988,1315,34,68,401,187,1903,19875,0.0,1010,0.0,4
2020-04-10,P.A. Bolzano,258,58,316,1001,1317,2,52,447,191,1955,20866,0.0,991,0.0,4
2020-04-11,P.A. Bolzano,246,56,302,967,1269,-48,2,488,200,1957,22186,0.0,1320,0.0,9
2020-04-12,P.A. Bolzano,183,45,228,1287,1515,246,141,378,205,2098,23246,0.0,1060,0.0,5
2020-04-13,P.A. Bolzano,190,41,231,1306,1537,22,51,400,212,2149,24157,0.0,911,0.0,7
2020-04-14,P.A. Bolzano,177,39,216,1348,1564,27,35,406,214,2184,24457,0.0,300,0.0,2
2020-04-15,P.A. Bolzano,166,32,198,1378,1576,12,40,425,223,2224,25370,0.0,913,0.0,9
2020-04-16,P.A. Bolzano,180,34,214,1379,1593,17,43,449,225,2267,26416,0.0,1046,0.0,2
2020-04-17,P.A. Bolzano,181,32,213,1369,1582,-11,29,480,234,2296,27698,0.0,1282,0.0,9
2020-04-18,P.A. Bolzano,179,28,207,1349,1556,-26,29,530,239,2325,28888,0.0,1190,0.0,5
2020-04-19,P.A. Bolzano,162,23,185,1381,1566,10,55,569,245,2380,30361,14783.0,1473,14783.0,6
2020-04-20,P.A. Bolzano,160,19,179,1361,1540,-26,14,605,249,2394,31381,15089.0,1020,306.0,4
2020-04-21,P.A. Bolzano,159,20,179,1357,1536,-4,16,623,251,2410,31987,15405.0,606,316.0,2
2020-04-22,P.A. Bolzano,157,19,176,1336,1512,-24,6,648,256,2416,32722,15736.0,735,331.0,5
2020-04-23,P.A. Bolzano,141,17,158,1336,1494,-18,19,680,261,2435,33994,16442.0,1272,706.0,5
2020-04-24,P.A. Bolzano,148,16,164,929,1093,-401,21,1100,263,2456,35062,17024.0,1068,582.0,2
2020-04-25,P.A. Bolzano,141,14,155,880,1035,-58,20,1176,265,2476,36608,17573.0,1546,549.0,2
2020-04-26,P.A. Bolzano,138,14,152,842,994,-41,5,1218,269,2481,37431,17895.0,823,322.0,4
2020-04-27,P.A. Bolzano,150,16,166,774,940,-54,15,1286,270,2496,38640,18423.0,1209,528.0,1
2020-04-28,P.A. Bolzano,136,15,151,759,910,-30,2,1316,272,2498,39130,18567.0,490,144.0,2
2020-04-29,P.A. Bolzano,119,14,133,712,845,-65,9,1388,274,2507,40218,18844.0,1088,277.0,2
2020-04-30,P.A. Bolzano,126,13,139,663,802,-43,11,1441,275,2518,41297,19178.0,1079,334.0,1
2020-05-01,P.A. Bolzano,112,11,123,634,757,-45,10,1493,278,2528,42903,19705.0,1606,527.0,3
2020-05-02,P.A. Bolzano,113,10,123,580,703,-54,7,1553,279,2535,43804,20036.0,901,331.0,1
2020-05-03,P.A. Bolzano,109,11,120,545,665,-38,1,1590,281,2536,44240,20166.0,436,130.0,2
2020-05-04,P.A. Bolzano,103,10,113,523,636,-29,5,1621,284,2541,44673,20333.0,433,167.0,3
2020-05-05,P.A. Bolzano,99,11,110,502,612,-24,1,1644,286,2542,45264,20561.0,591,228.0,2
2020-05-06,P.A. Bolzano,99,11,110,469,579,-33,1,1678,286,2543,46228,20872.0,964,311.0,0
2020-05-07,P.A. Bolzano,87,11,98,453,551,-28,9,1715,286,2552,47091,21284.0,863,412.0,0
2020-05-08,P.A. Bolzano,78,9,87,415,502,-49,6,1767,289,2558,47908,21572.0,817,288.0,3
2020-05-09,P.A. Bolzano,55,9,64,409,473,-29,9,1804,290,2567,48858,21969.0,950,397.0,1
