;title;content;date;author;tags;url;website-domain;region
11241;Ancona, arrestato giovane di 21 anni evaso dagli arresti domiciliari;Nella notte tra sabato 30 e domenica 31 maggio, la Polizia Ferroviaria di Ancona ha tratto in arresto un cittadino italiano di 21 anni, evaso poco prima dagli arresti domiciliari.Il giovane è stato fermato per un controllo di routine dopo essere arrivato nella stazione centrale di Ancona a bordo di un convoglio proveniente da Pesaro.Sebbene privo di qualsiasi documento d’identità, egli è stato riconosciuto dagli agenti della Polfer: si era infatti allontanato volontariamente dalla comunità di recupero del Pesarese dov’era stato confinato in seguito a delle condanne relative a reati contro la persona e il patrimonio.Il 21enne, arrestato per il reato di evasione, è stato infine ricondotto presso la struttura dalla quale era scappato.;2020-05-1; Marche Notizie;['Marche', 'Ancona', 'Arresti', 'Arresti Domiciliari', 'Polizia', 'Polizia Ferroviaria'];https://www.anconanotizie.it/50422/ancona-arrestato-giovane-di-21-anni-evaso-dagli-arresti-domiciliari;www.anconanotizie.it;['marche']
11695;Montemarciano, detenuto in permesso premio viola le prescrizioni;"Nella serata del 16 febbraio i Carabinieridella Stazione di Montemarciano hanno arrestato un uomo per evasione. A finire in manette è stato un 49enne, residente in Abruzzo, pluripregiudicato, già condannato e sottoposto a pena detentiva presso la Casa Circondariale di Teramo.
All’uomo era stato concesso un permesso premio di 5 giorni, decorrente dal 15 febbraio, che lo autorizzava a recarsi a Montemarciano. Tra le prescrizioni impostegli dall’Ufficio di Sorveglianza c’era però il divieto di allontanarsi dal quel Comune, divieto che il 39enne ha deliberatamente violato, spostandosi di ben 20 km ed arrivando fino a Belvedere Ostrense, dove era andato con l’intento di incontrate un vecchio conoscente.Peccato però che la sua presenza in quel territorio è stata notata e segnalata ai Carabinieri, che si sono subito attivati per verificare la situazione. Dagli accertamenti svolti è emerso che ieri mattina l’uomo, dopo essersi recato presso la Stazione di Montemarciano per l’apposizione del visto di arrivo, si era spostato a Belvedere Ostrense, per poi rientrare a Montemarciano, dove i militari lo hanno rintracciato poco dopo. Avendo accertato la violazione delle prescrizioni legate al permesso premio, l’uomo è stato tratto in arresto per il reato di evasione e trattenuto in camera di sicurezza fino a questa mattina, quando è stato condotto davanti al Giudice del Tribunale di Ancona per l’udienza di convalida.";2020-02-17; Marche Notizie;['Carabinieri', 'Arresti', 'Evasione Fiscale', 'Abruzzo'];https://www.anconanotizie.it/49271/montemarciano-detenuto-in-permesso-premio-viola-le-prescrizioni;www.anconanotizie.it;['abruzzo']
12879;Ancona, perde il controllo dellauto e si ribalta: ferito un 41enne;Attimi di paura nella mattinata di mercoledì 19 febbraio per l’incidente stradale avvenuto ad Ancona che ha visto coinvolto un automobilista di 41 anni.Intorno alle 11.30, l’uomo stava percorrendo via Posatora al volante della propria vettura quando, per cause ancora in fase di accertamento, ha perso all’improvviso il controllo del mezzo, finendo contro le transenne pedonali posizionate sul marciapiede per poi ribaltarsi completamente.Il conducente è stato quindi soccorso sul posto dai Vigili del Fuoco e dai sanitari del 118, i quali si sono occupati del suo trasferimento presso il pronto soccorso dell’ospedale di Torrette di Ancona. Presenti sul luogo dell’incidente anche i Carabinieri per i rilievi del caso.;2020-02-19; Marche Notizie;['Marche', 'Ancona', 'Incidenti Stradali'];https://www.anconanotizie.it/49296/ancona-perde-il-controllo-dellauto-e-si-ribalta-ferito-un-41enne;www.anconanotizie.it;['marche']
14911;Loreto, 52enne colto sul fatto a vendere cocaina a due giovani;Nella serata di sabato 22 febbraio i Carabinieri di Loreto hanno tratto in arresto un 52enne del luogo, sorpreso a cedere alcuni grammi di cocaina a due giovani residenti in provincia di Ancona.L’uomo è stato infatti colto in flagrante dai militari mentre stava vendendo 6 grammi della suddetta sostanza illecita a due acquirenti 27enni, poi segnalati alla Prefettura in qualità di assuntori di stupefacenti.Le forze dell’ordine hanno quindi deciso di passare al setaccio l’abitazione del pusher, dove sono stati scoperti altri 4 grammi di cocaina, un bilancino di precisione e ben 14.000 euro in contanti, denaro ritenuto provento dell’intensa attività di spaccio intrapresa dall’uomo.Nei confronti del 52enne sono così scattati gli arresti domiciliari con l’accusa di spaccio di sostanze stupefacenti.;2020-02-24; Marche Notizie;['Loreto', 'Droga', 'Carabinieri', 'Marche', 'Ancona'];https://www.anconanotizie.it/49333/loreto-52enne-colto-sul-fatto-a-vendere-cocaina-a-due-giovani;www.anconanotizie.it;['marche']
15351;Riciclaggio con laggravante mafiosa: 4 arresti nelle Marche;Nelle prime ore del 25 febbraio, i Carabinieri del Raggruppamento Operativo Speciale, coadiuvati da quelli dei Comandi provinciali di Ancona, Perugia e Reggio Calabria, hanno dato esecuzione a un fermo di indiziato di delitto, disposto dalla Procura Distrettuale Antimafia di Ancona, nei confronti di tre professionisti marchigiani (due imprenditori e un broker finanziario) e di un imprenditore calabrese ritenuto elemento di spicco della cosca ‘ndranghestista degli ALVARO di Sinopoli (RC), per i reati di riciclaggio e autoriciclaggio commessi con l’aggravante mafiosa.Contestualmente alla misura precautelare, è stato eseguito un decreto di sequestro preventivo di alcuni beni immobili ubicati in territorio marchigiano per un valore complessivo di 1.500.000,00 euro, nonché sono state eseguite numerose perquisizioni nei confronti di altri tre indagati, nonché di soggetti e società che, dislocati in varie regioni del territorio nazionale e all’estero, sono emersi nel corso delle attività d’indagine.L’intervento odierno scaturisce dagli esiti dell’indagine denominata “OPEN FIBER”, avviata dal Raggruppamento Operativo Speciale dei Carabinieri nel gennaio 2018 a seguito di alcune segnalazioni per operazioni sospette, pervenute dall’U.I.F. della Banca d’Italia, in relazione alle quali sono stati accertati stabili rapporti economici tra l’imprenditore calabrese e i professionisti marchigiani destinatari del provvedimento di fermo di indiziato di delitto.Le indagini hanno documentato un complesso meccanismo di triangolazioni finanziarie tra Italia, Inghilterra e Svizzera – che ha coinvolto altri professionisti sottoposti ad indagine, seppur non destinatari del provvedimento di fermo -, mediante il quale cospicue somme di denaro riconducibili alla predetta organizzazione criminale sono state riciclate, per il tramite del loro imprenditore calabrese, attraverso l’acquisto dei beni immobili sottoposti a sequestro preventivo.Nel contesto delle indagini, vi è stato un costante e puntuale coordinamento della Procura Nazionale Antimafia atteso che una convergente indagine sulla medesima cosca degli ALVARO, condotta dalla Procura Distrettuale di Reggio Calabria, vedeva coinvolto lo stesso imprenditore calabrese sottoposto all’odierno Fermo di indiziato di delitto dell’A.G. di Ancona.;2020-02-25; Marche Notizie;['Mafia', 'Arresti', 'Marche', 'Fermo', 'Carabinieri', 'Ancona', 'Umbria', 'Perugia', 'Reggio Calabria', 'Calabria'];https://www.anconanotizie.it/49344/riciclaggio-e-autoriciclaggio-commessi-con-laggravante-mafiosa-4-arresti-nelle-marche;www.anconanotizie.it;['marche', 'umbria', 'calabria']
15777;In treno con mezzo chilo di marijuana, 25enne arrestata a Falconara Marittima;Una giovane di 25 anni di nazionalità nigeriana è stata arrestata a Falconara Marittima nella giornata di martedì 25 febbraio dopo essere stata sorpresa in possesso di un considerevole quantitativo di stupefacenti.La ragazza è stata notata da alcuni agenti della Polizia Ferroviaria che si trovavano a bordo di un treno Intercity partito da Roma e diretto ad Ancona: alla vista delle forze dell’ordine, la 25enne ha infatti provato a scendere nella stazione falconarese nonostante fosse possesso di un regolare biglietto valido fino al capoluogo dorico.I successivi controlli effettuati dalla Polfer hanno quindi permesso di rinvenire all’incirca mezzo chilogrammo di marijuana, avvolto in del cellophane occultato nella borsetta della giovane. Quest’ultima, cui sono inoltre stati sequestrati due telefoni cellulari, è stata infine tratta in arresto con l’accusa di detenzione di stupefacenti ai fini di spaccio.;2020-02-26; Marche Notizie;['Droga', 'Arresti', 'Marche', 'Falconara Marittima'];https://www.anconanotizie.it/49390/in-treno-con-mezzo-chilo-di-marijuana-25enne-arrestata-a-falconara-marittima;www.anconanotizie.it;['marche']
16221;Incidente tra due automobili tra Jesi e San Marcello, ferito un anziano di 84 anni;Un uomo di 84 anni è rimasto gravemente ferito a cause delle lesioni riportate in un incidente stradale, avvenuto giovedì 27 febbraio al confine tra i territori comunali di Jesi e San Marcello.L’impatto si è verificato intorno alle ore 11.00 in via Montelatiere e ha visto coinvolte due automobili con a bordo complessivamente tre persone: ad avere la peggio è stato l’anziano, che dopo essere stato soccorso sul posto dai sanitari del 118 è stato quindi condotto d’urgenza in eliambulanza all’ospedale regionale di Torrette di Ancona.Praticamente illese invece le altre due persone che si trovavano a bordo delle vetture incidentate. Presenti sul posto anche Carabinieri e Polizia Locale, i cui rilievi hanno reso necessaria la chiusura temporanea del tratto stradale in questione.;2020-02-27; Marche Notizie;['Incidenti Stradali', 'Marche', 'Jesi'];https://www.anconanotizie.it/49411/incidente-tra-due-automobili-tra-jesi-e-san-marcello-ferito-un-anziano-di-84-anni;www.anconanotizie.it;['marche']
16648;Violento incendio alla periferia di Jesi, cinque le persone in salvo;Paura a Jesi nel primo pomeriggio di venerdì 28 febbraio per l’incendio che ha interessato un’attività commerciale ubicata in via Scotellaro e l’abitazione sovrastante.Le fiamme, originatesi per cause non ancora accertate, nel giro di pochi minuti hanno provocato gravi danni al negozio “Militaria“, arrivando persino a lambire l’appartamento posto al piano superiore dell’edificio, dove in quel momento si trovavano cinque persone.Una volta resasi conto di quanto stesse accadendo, la famiglia all’interno dell’abitazione si è immediatamente riversata in strada: nessuno di loro sarebbe rimasto ferito o avrebbe riportato un’intossicazione derivante dal molto fumo generato dall’incendio.Diversi i mezzi dei Vigili del Fuoco di Jesi recatisi sul posto per spegnere il rogo.;2020-02-28; Marche Notizie;['Incendi', 'Marche', 'Jesi'];https://www.anconanotizie.it/49426/violento-incendio-alla-periferia-di-jesi-cinque-le-persone-in-salvo;www.anconanotizie.it;['marche']
16712;Lieve scossa di terremoto con epicentro ad Ancona: magnitudo 2,4;"Lieve scossa di terremoto con epicentro ad Ancona. Il movimento tellurico, come riportato dal sito dell’Ingv, è stato avvertito nel capoluogo alle 8.24 del 28 febbraio. Il sisma, di magnitudo 2,4, ha avuto l’epicentro a 6 km di distanza dal capoluogo e a 5 km di profondità.
La scossa arriva a poca distanza da un’altra registrata sempre nelle Marche nella giornata del 27 febbraio con epicentro a Serrungarina (Pesaro Urbino); in quel caso il magnitudo era stato di 2.6 . ";2020-02-28; Marche Notizie;['Terremoti', 'Marche', 'Ancona', 'Istituto Nazionale Di Geofisica E Vulcanologia'];https://www.anconanotizie.it/49421/lieve-scossa-di-terremoto-con-epicentro-ad-ancona-magnitudo-24;www.anconanotizie.it;['marche']
18181;Fabriano, 27enne sorpreso con uno smartphone rubato: scatta la denuncia per ricettazione;Un giovane di 27 anni è stato denunciato nelle prime ore di domenica 1° marzo a Fabriano in quanto trovato in possesso di un telefono cellulare trafugato poco prima all’interno di una discoteca di Matelica.Approfittando di un momento di distrazione della legittima proprietaria del dispositivo, una 22enne anch’essa residente a Fabriano, all’uscita del locale qualche malintenzionato si era impossessato dello smartphone in questione, valevole all’incirca 700 euro.Utilizzando un’apposita applicazione, la ragazza è però stata in grado di tenere sotto controllo gli spostamenti del proprio telefono fino a Fabriano. Sono poi intervenuti i Carabinieri del distaccamento locale che, allertati dalla giovane, hanno colto in flagrante il 27enne con la refurtiva: egli dovrà rispondere ora dell’accusa di ricettazione.;2020-03-3; Marche Notizie;['Marche', 'Fabriano', 'Discoteche', 'Matelica'];https://www.anconanotizie.it/49458/fabriano-27enne-sorpreso-con-uno-smartphone-rubato-scatta-la-denuncia-per-ricettazione;www.anconanotizie.it;['marche']
20867;Scoperto un traffico illecito di rifiuti speciali tra le province di Ancona e Macerata;A conclusione dell’operazione denominata “Fango & Cash“, i Carabinieri Forestali di Ancona, Macerata, Ascoli Piceno e Rimini hanno eseguito misure cautelari a carico di cinque persone e quattro società che avrebbero trafficato illecitamente rifiuti speciali.Le indagini condotte dalle forze dell’ordine hanno infatti fatto emergere come diversi imprenditori e funzionari pubblici si fossero messi d’accordo al fine di occultare oltre 640.000 tonnellate di materiali in terreni o attività non a norma: tali rifiuti, provenienti da più di 50 cantieri situati nelle province di Ancona e Macerata, sono così finiti in tre cave di Fabriano, Jesi e Arcevia, in un terreno agricolo di Chiaravalle, in tre impianti di gestione rifiuti di Castelbellino, Corridonia e Camerata Picena e in un cantiere edile ubicato presso quest’ultimo territorio comunale.La finalità principale di tale organizzazione era quella di smaltire senza troppi problemi la gran mole di materiali di scarto prodotta dai suddetti cantieri, materiali in certi casi inquinanti o contaminati da sostanze nocive.Scattate le manette nei confronti del 64enne M.E. e del 36enne M.M., entrambi residenti in provincia di Ancona e posti ora agli arresti domiciliari. Il 47enne B.L., co-amministratore di un impianto di Senigallia dedicato alla gestione e alla produzione di compost, è stato invece colpito dal divieto di esercitare l’attività imprenditoriale, misura identica a quella applicata al 40enne V.R., anch’esso dirigente di un impianto di frantumazione a Camerata Picena.L’attività illecita era resa possibile dagli atti di corruzione portati avanti da un 54enne residente in provincia di Macerata, S.R. le sue iniziali, il quale dovrà ora sottostare all’obbligo di dimora. Una ventina inoltre le persone iscritte al registro degli indagati, tra cui funzionari della Provincia di Ancona, della Regione Umbria e del Comune di Fabriano, per i quali l’accusa è quella di corruzione e abuso d’ufficio.Mediante il blocco di alcuni conti correnti, sono quindi stati sequestrati 4.969.924 euro tra denaro e altri beni. Stessa sorte per 76 camion e 7 mezzi d’opera intestati a due società collocate a Castelbellino e Ancona, che si sarebbero occupate del trasporto dei rifiuti arrivando persino a falsificare i formulari e i certificati della analisi.;2020-03-10; Marche Notizie;['Marche', 'Ancona', 'Macerata', 'Carabinieri', 'Ascoli Piceno', 'Emilia-Romagna', 'Rimini'];https://www.anconanotizie.it/49568/scoperto-un-traffico-illecito-di-rifiuti-speciali-tra-le-province-di-ancona-e-macerata;www.anconanotizie.it;['marche']
