data,denominazione_regione,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,nuovi_tamponi,nuovi_casi_testati,nuovi_deceduti
2020-03-27,Basilicata,22,15,37,110,147,14,17,1,3,151,1254,0.0,208,0.0,2
2020-03-28,Basilicata,26,19,45,133,178,31,31,1,3,182,1421,0.0,167,0.0,0
2020-03-29,Basilicata,32,18,50,147,197,19,20,1,4,202,1585,0.0,164,0.0,1
2020-03-30,Basilicata,36,18,54,154,208,11,12,1,5,214,1833,0.0,248,0.0,1
2020-03-31,Basilicata,37,17,54,162,216,8,12,3,7,226,2043,0.0,210,0.0,2
2020-04-01,Basilicata,39,15,54,171,225,9,11,3,9,237,2262,0.0,219,0.0,2
2020-04-02,Basilicata,38,19,57,176,233,8,9,3,10,246,2427,0.0,165,0.0,1
2020-04-03,Basilicata,41,19,60,187,247,14,15,3,11,261,2622,0.0,195,0.0,1
2020-04-04,Basilicata,44,19,63,181,244,-3,3,9,11,264,2765,0.0,143,0.0,0
2020-04-05,Basilicata,46,18,64,190,254,10,14,11,13,278,2931,0.0,166,0.0,2
2020-04-06,Basilicata,46,18,64,198,262,8,9,12,13,287,3061,0.0,130,0.0,0
2020-04-07,Basilicata,47,17,64,201,265,3,4,12,14,291,3160,0.0,99,0.0,1
2020-04-08,Basilicata,48,17,65,205,270,5,6,13,14,297,3296,0.0,136,0.0,0
2020-04-09,Basilicata,50,17,67,208,275,5,6,13,15,303,3474,0.0,178,0.0,1
2020-04-10,Basilicata,59,15,74,205,279,4,5,14,15,308,3696,0.0,222,0.0,0
2020-04-11,Basilicata,60,12,72,209,281,2,4,14,17,312,4050,0.0,354,0.0,2
2020-04-12,Basilicata,61,12,73,204,277,-4,3,20,18,315,4355,0.0,305,0.0,1
2020-04-13,Basilicata,64,12,76,194,270,-7,4,31,18,319,4545,0.0,190,0.0,0
2020-04-14,Basilicata,62,12,74,191,265,-5,0,35,19,319,4759,0.0,214,0.0,1
2020-04-15,Basilicata,60,12,72,189,261,-4,1,38,21,320,5037,0.0,278,0.0,2
2020-04-16,Basilicata,60,9,69,204,273,12,16,41,22,336,5349,0.0,312,0.0,1
2020-04-17,Basilicata,59,9,68,198,266,-7,1,49,22,337,5710,0.0,361,0.0,0
2020-04-18,Basilicata,60,8,68,194,262,-4,2,54,23,339,6056,0.0,346,0.0,1
2020-04-19,Basilicata,59,8,67,180,247,-15,3,71,24,342,6528,6528.0,472,6528.0,1
2020-04-20,Basilicata,59,7,66,176,242,-5,0,76,24,342,6868,6868.0,340,340.0,0
2020-04-21,Basilicata,64,7,71,174,245,3,8,81,24,350,7470,7470.0,602,602.0,0
2020-04-22,Basilicata,65,7,72,160,232,-13,4,98,24,354,8040,8040.0,570,570.0,0
2020-04-23,Basilicata,61,7,68,161,229,-3,2,103,24,356,8511,8511.0,471,471.0,0
2020-04-24,Basilicata,59,7,66,163,229,0,4,107,24,360,9026,9026.0,515,515.0,0
2020-04-25,Basilicata,58,7,65,153,218,-11,1,118,25,361,9792,9792.0,766,766.0,1
2020-04-26,Basilicata,57,7,64,155,219,1,5,122,25,366,10077,10077.0,285,285.0,0
2020-04-27,Basilicata,57,7,64,153,217,-2,0,124,25,366,10364,10364.0,287,287.0,0
2020-04-28,Basilicata,56,7,63,142,205,-12,0,136,25,366,10889,10889.0,525,525.0,0
2020-04-29,Basilicata,51,4,55,139,194,-11,0,147,25,366,11331,11331.0,442,442.0,0
2020-04-30,Basilicata,49,4,53,139,192,-2,1,150,25,367,12774,12774.0,1443,1443.0,0
2020-05-01,Basilicata,49,4,53,140,193,1,11,160,25,378,13269,13269.0,495,495.0,0
2020-05-02,Basilicata,48,4,52,139,191,-2,2,164,25,380,13722,13722.0,453,453.0,0
2020-05-03,Basilicata,48,3,51,143,194,3,6,167,25,386,14210,14210.0,488,488.0,0
2020-05-04,Basilicata,50,3,53,120,173,-21,0,188,25,386,14901,14455.0,691,245.0,0
2020-05-05,Basilicata,50,3,53,124,177,4,10,194,25,396,15476,15028.0,575,573.0,0
2020-05-06,Basilicata,47,3,50,122,172,-5,3,202,25,399,16103,15619.0,627,591.0,0
2020-05-07,Basilicata,48,2,50,105,155,-17,-16,202,26,383,16272,15780.0,169,161.0,1
2020-05-08,Basilicata,48,2,50,102,152,-3,-1,204,26,382,16777,16285.0,505,505.0,0
2020-05-09,Basilicata,45,1,46,99,145,-7,0,210,27,382,17433,16941.0,656,656.0,1
